(0.15, -19.77896637708392)
(0.1515, -19.77922445350808)
(0.153015, -19.79287097420658)
(0.15454515, -19.756897348278954)
(0.1560906015, -19.7710028723086)
(0.157651507515, -19.73603462555667)
(0.15922802259015, -19.751584930601354)
(0.160820302816052, -19.71417002505234)
(0.162428505844212, -19.72410048037102)
(0.164052790902654, -19.69374097938922)
(0.165693318811681, -19.7010380716427)
(0.167350251999797, -19.65908025671061)
(0.169023754519795, -19.670730170741308)
(0.170713992064993, -19.674649543761888)
(0.172421131985643, -19.686647537136338)
(0.1741453433055, -19.702758259661465)
(0.175886796738555, -19.654079956872152)
(0.17764566470594, -19.658258862834998)
(0.179422121353, -19.66070453490832)
(0.18121634256653, -19.663407597050423)
(0.183028505992195, -19.613167577207548)
(0.184858791052117, -19.622875278995423)
(0.186707378962638, -19.626599821579163)
(0.188574452752265, -19.63493167897252)
(0.190460197279787, -19.580082671477356)
(0.192364799252585, -19.58643836056453)
(0.194288447245111, -19.585010766305686)
(0.196231331717562, -19.584503829335546)
(0.198193645034738, -19.534991960943017)
(0.200175581485085, -19.47102976393785)
(0.202177337299936, -19.54321646882559)
(0.204199110672935, -19.565231697388214)
(0.206241101779665, -19.577495496019083)
(0.208303512797461, -19.582788008214152)
(0.210386547925436, -19.592687152760078)
(0.21249041340469, -19.547486338537567)
(0.214615317538737, -19.552708691593608)
(0.216761470714125, -19.568520233623047)
(0.218929085421266, -19.575135043508112)
(0.221118376275478, -19.58134978833482)
(0.223329560038233, -19.587100718233273)
(0.225562855638616, -19.597707017832477)
(0.227818484195002, -19.549018697391972)
(0.230096669036952, -19.55143623943286)
(0.232397635727321, -19.553324564948554)
(0.234721612084594, -19.5567413288895)
(0.23706882820544, -19.562993677980103)
(0.239439516487495, -19.566509961726183)
(0.24183391165237, -19.521874062486688)
(0.244252250768893, -19.52937029706561)
(0.246694773276582, -19.529698328769342)
(0.249161721009348, -19.53861588024958)
(0.251653338219442, -19.541948425463005)
(0.254169871601636, -19.54511832790871)
(0.256711570317652, -19.50195194536937)
(0.259278686020829, -19.50181804934627)
(0.261871472881037, -19.507861801091565)
(0.264490187609848, -19.5127646516614)
(0.267135089485946, -19.51626574755369)
(0.269806440380806, -19.519445525823812)
(0.272504504784614, -19.47411003393222)
(0.27522954983246, -19.474679754136957)
(0.277981845330784, -19.478086159667583)
(0.280761663784092, -19.482784332247235)
(0.283569280421933, -19.482971267070383)
(0.286404973226152, -19.441470276746145)
(0.289269022958414, -19.43960985242606)
(0.292161713187998, -19.442757297722864)
(0.295083330319878, -19.44624149661638)
(0.298034163623077, -19.44286787390115)
(0.301014505259308, -19.44972703920547)
(0.304024650311901, -19.40024192498842)
(0.30706489681502, -19.39644833523684)
(0.31013554578317, -19.398569346119842)
(0.313236901241002, -19.39739932723799)
(0.316369270253412, -19.399155273787187)
(0.319532962955946, -19.403613767020687)
(0.322728292585505, -19.401005045263418)
(0.32595557551136, -19.42504059818819)
(0.329215131266474, -19.367870699247902)
(0.332507282579139, -19.371009105988065)
(0.33583235540493, -19.368400612051715)
(0.339190678958979, -19.368004473104378)
(0.342582585748569, -19.369275303067894)
(0.346008411606055, -19.36707673791554)
(0.349468495722115, -19.369700224044294)
(0.352963180679337, -19.37057400915876)
(0.35649281248613, -19.31211395599675)
(0.360057740610991, -19.31253656238013)
(0.363658318017101, -19.308887305563303)
(0.367294901197272, -19.312607095073787)
(0.370967850209245, -19.30699971154712)
(0.374677528711337, -19.304549748123435)
(0.378424303998451, -19.30368976466346)
(0.382208547038435, -19.25150425452722)
(0.38603063250882, -19.253538061288396)
(0.389890938833908, -19.25749199173859)
(0.393789848222247, -19.230335055384444)
(0.397727746704469, -19.218255028812194)
(0.401705024171514, -19.199143875372357)
(0.405722074413229, -19.196301386202805)
(0.409779295157362, -19.185233223475763)
(0.413877088108935, -19.173308598403906)
(0.418015858990025, -19.165284472527617)
(0.422196017579925, -19.15659885217167)
(0.426417977755724, -19.142158097490352)
(0.430682157533281, -19.13450591379305)
(0.434988979108614, -19.127427752696036)
(0.4393388688997, -19.119615019049803)
(0.443732257588697, -19.110978637451126)
(0.448169580164584, -19.10092742602862)
(0.45265127596623, -19.094975039478555)
(0.457177788725892, -19.089529732763452)
(0.461749566613151, -19.084228420815265)
(0.466367062279283, -19.082423938063044)
(0.471030732902076, -19.072879294805034)
(0.475741040231096, -19.0790125877389)
(0.480498450633407, -19.077235939494983)
(0.485303435139741, -19.07331191051989)
