"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+2.33007955156E+004, -9.84526974499E+000, +0.00000000000E+000
+2.34181137882E+004, -9.84516906203E+000, +0.00000000000E+000
+2.35354320608E+004, -9.84550142083E+000, +0.00000000000E+000
+2.36729486054E+004, -9.84592513829E+000, +0.00000000000E+000
+2.38350265062E+004, -9.84561137446E+000, +0.00000000000E+000
+2.39971044070E+004, -9.84585243302E+000, +0.00000000000E+000
+2.41591823078E+004, -9.84599241360E+000, +0.00000000000E+000
+2.43212602086E+004, -9.84572499097E+000, +0.00000000000E+000
+2.44833381094E+004, -9.84595231759E+000, +0.00000000000E+000
+2.46454160102E+004, -9.84623078950E+000, +0.00000000000E+000
+2.48074939109E+004, -9.84576570234E+000, +0.00000000000E+000
+2.49695718117E+004, -9.84614552634E+000, +0.00000000000E+000
+2.51316497125E+004, -9.84613698941E+000, +0.00000000000E+000
+2.52937276133E+004, -9.84603564932E+000, +0.00000000000E+000
+2.54558055141E+004, -9.84622088124E+000, +0.00000000000E+000
+2.56178834149E+004, -9.84666541076E+000, +0.00000000000E+000
+2.57799613157E+004, -9.84639153018E+000, +0.00000000000E+000
+2.59420392164E+004, -9.84608586851E+000, +0.00000000000E+000
+2.61041171172E+004, -9.84657492548E+000, +0.00000000000E+000
+2.62661950180E+004, -9.84641558405E+000, +0.00000000000E+000
+2.64282729188E+004, -9.84641255925E+000, +0.00000000000E+000
+2.65903508196E+004, -9.84605565147E+000, +0.00000000000E+000
+2.67524287204E+004, -9.84679104098E+000, +0.00000000000E+000
+2.69145066212E+004, -9.84642600717E+000, +0.00000000000E+000
+2.70765845220E+004, -9.84714693352E+000, +0.00000000000E+000
+2.72386624227E+004, -9.84639283719E+000, +0.00000000000E+000
+2.74007403235E+004, -9.84642282778E+000, +0.00000000000E+000
+2.75628182243E+004, -9.84727885289E+000, +0.00000000000E+000
+2.77248961251E+004, -9.84641197328E+000, +0.00000000000E+000
+2.78869740259E+004, -9.84708675276E+000, +0.00000000000E+000
+2.80490519267E+004, -9.84651581923E+000, +0.00000000000E+000
+2.82111298275E+004, -9.84682964145E+000, +0.00000000000E+000
+2.83732077282E+004, -9.84685733629E+000, +0.00000000000E+000
+2.85352856290E+004, -9.84688379366E+000, +0.00000000000E+000
+2.86973635298E+004, -9.84726881114E+000, +0.00000000000E+000
+2.88594414306E+004, -9.84738876896E+000, +0.00000000000E+000
+2.90215193314E+004, -9.84656638643E+000, +0.00000000000E+000
+2.91835972322E+004, -9.84715077067E+000, +0.00000000000E+000
+2.93456751330E+004, -9.84700906831E+000, +0.00000000000E+000
+2.95077530338E+004, -9.84705198757E+000, +0.00000000000E+000
+2.96698309345E+004, -9.84737216455E+000, +0.00000000000E+000
+2.98319088353E+004, -9.84710368232E+000, +0.00000000000E+000
+2.99939867361E+004, -9.84716452221E+000, +0.00000000000E+000
+3.01560646369E+004, -9.84746530468E+000, +0.00000000000E+000
+3.03181425377E+004, -9.84747165393E+000, +0.00000000000E+000
+3.04802204385E+004, -9.84765967606E+000, +0.00000000000E+000
+3.06422983393E+004, -9.84756280032E+000, +0.00000000000E+000
+3.08043762400E+004, -9.84731436790E+000, +0.00000000000E+000
+3.09664541408E+004, -9.84690076174E+000, +0.00000000000E+000
+3.11285320416E+004, -9.84777272866E+000, +0.00000000000E+000
+3.12906099424E+004, -9.84763301158E+000, +0.00000000000E+000
+3.14526878432E+004, -9.84732031878E+000, +0.00000000000E+000
+3.16147657440E+004, -9.84761527179E+000, +0.00000000000E+000
+3.17768436448E+004, -9.84741023056E+000, +0.00000000000E+000
+3.19389215456E+004, -9.84718560643E+000, +0.00000000000E+000
+3.21009994463E+004, -9.84792288845E+000, +0.00000000000E+000
+3.22630773471E+004, -9.84768192059E+000, +0.00000000000E+000
+3.24251552479E+004, -9.84798063897E+000, +0.00000000000E+000
+3.26146140731E+004, -9.84813047047E+000, +0.00000000000E+000
+3.28379114862E+004, -9.84769258626E+000, +0.00000000000E+000
+3.30612088993E+004, -9.84843568889E+000, +0.00000000000E+000
+3.32845063124E+004, -9.84840917024E+000, +0.00000000000E+000
+3.35078037255E+004, -9.84831866300E+000, +0.00000000000E+000
+3.37311011386E+004, -9.84791887742E+000, +0.00000000000E+000
+3.39543985517E+004, -9.84881161656E+000, +0.00000000000E+000
+3.41776959648E+004, -9.84856797439E+000, +0.00000000000E+000
+3.44009933779E+004, -9.84853262677E+000, +0.00000000000E+000
+3.46242907910E+004, -9.84803300845E+000, +0.00000000000E+000
+3.48475882041E+004, -9.84854367996E+000, +0.00000000000E+000
+3.50708856172E+004, -9.84828772313E+000, +0.00000000000E+000
+3.52941830303E+004, -9.84845157749E+000, +0.00000000000E+000
+3.55174804434E+004, -9.84826437943E+000, +0.00000000000E+000
+3.57407778565E+004, -9.84869139720E+000, +0.00000000000E+000
+3.59640752696E+004, -9.84873286954E+000, +0.00000000000E+000
+3.61873726827E+004, -9.84838935034E+000, +0.00000000000E+000
+3.64106700958E+004, -9.84909747459E+000, +0.00000000000E+000
+3.66339675088E+004, -9.84879597843E+000, +0.00000000000E+000
+3.68572649219E+004, -9.84882657498E+000, +0.00000000000E+000
+3.70805623350E+004, -9.84900449057E+000, +0.00000000000E+000
+3.73038597481E+004, -9.84871201031E+000, +0.00000000000E+000
+3.75271571612E+004, -9.84906384687E+000, +0.00000000000E+000
+3.77504545743E+004, -9.84921179594E+000, +0.00000000000E+000
+3.79737519874E+004, -9.84902359639E+000, +0.00000000000E+000
+3.81970494005E+004, -9.84928399926E+000, +0.00000000000E+000
+3.84203468136E+004, -9.84920568835E+000, +0.00000000000E+000
+3.86436442267E+004, -9.84933983269E+000, +0.00000000000E+000
+3.88669416398E+004, -9.84909085301E+000, +0.00000000000E+000
+3.90902390529E+004, -9.84896052980E+000, +0.00000000000E+000
+3.93135364660E+004, -9.84933585962E+000, +0.00000000000E+000
+3.95368338791E+004, -9.84927198309E+000, +0.00000000000E+000
+3.97601312922E+004, -9.84941093455E+000, +0.00000000000E+000
+3.99834287053E+004, -9.84997502003E+000, +0.00000000000E+000
+4.02067261184E+004, -9.84975393039E+000, +0.00000000000E+000
+4.04300235315E+004, -9.84939063025E+000, +0.00000000000E+000
+4.06533209446E+004, -9.84958780466E+000, +0.00000000000E+000
+4.08766183577E+004, -9.85003561891E+000, +0.00000000000E+000
+4.10999157708E+004, -9.84914960912E+000, +0.00000000000E+000
+4.13232131839E+004, -9.85014105502E+000, +0.00000000000E+000
+4.15465105969E+004, -9.84984006615E+000, +0.00000000000E+000
+4.17698080100E+004, -9.84947196535E+000, +0.00000000000E+000
+4.19931054231E+004, -9.84978987394E+000, +0.00000000000E+000
+4.22164028362E+004, -9.85047596274E+000, +0.00000000000E+000
+4.24397002493E+004, -9.84989203273E+000, +0.00000000000E+000
+4.26629976624E+004, -9.85041498024E+000, +0.00000000000E+000
+4.28862950755E+004, -9.85027516945E+000, +0.00000000000E+000
+4.31095924886E+004, -9.84985464256E+000, +0.00000000000E+000
+4.33328899017E+004, -9.85043207948E+000, +0.00000000000E+000
+4.35561873148E+004, -9.85004278915E+000, +0.00000000000E+000
+4.37794847279E+004, -9.84985960110E+000, +0.00000000000E+000
+4.40027821410E+004, -9.85013013468E+000, +0.00000000000E+000
+4.42260795541E+004, -9.85025026736E+000, +0.00000000000E+000
+4.44493769672E+004, -9.85051500949E+000, +0.00000000000E+000
+4.46726743803E+004, -9.85028523937E+000, +0.00000000000E+000
+4.49336949473E+004, -9.85046628433E+000, +0.00000000000E+000
+4.52413354982E+004, -9.85063713556E+000, +0.00000000000E+000
+4.55489760492E+004, -9.85057566683E+000, +0.00000000000E+000
+4.58566166001E+004, -9.85045822361E+000, +0.00000000000E+000
+4.61642571511E+004, -9.85038484497E+000, +0.00000000000E+000
+4.64718977020E+004, -9.85076168351E+000, +0.00000000000E+000
