30	20,22059591
30,15	20,07059591
30,3	20,00059591
30,45	20,04059591
30,6	19,80059591
30,75	19,87059591
30,9	19,62059591
31,05	19,60059591
31,2	19,58059591
31,35	19,45059591
31,5	19,40059591
31,65	19,18059591
31,8	19,24059591
31,95	19,12059591
32,1	19,04059591
32,25	18,98059591
32,4	19,03059591
32,55	18,87059591
32,7	18,74059591
32,85	18,69059591
33	18,67059591
33,15	18,52059591
33,3	18,47059591
33,45	18,33059591
33,6	18,31059591
33,75	18,08059591
33,9	18,11059591
34,05	18,04059591
34,2	17,96059591
34,35	17,88059591
34,5	17,75059591
34,65	17,71059591
34,8	17,51059591
34,95	17,61059591
35,1	17,42059591
35,25	17,38059591
35,4	17,27059591
35,55	17,25059591
35,7	17,15059591
35,85	17,09059591
36	17,01059591
36,15	16,97059591
36,3	16,85059591
36,45	16,83059591
36,6	16,76059591
36,75	16,62059591
36,9	16,61059591
37,05	16,54059591
37,2	16,42059591
37,35	16,38059591
37,5	16,33059591
37,65	16,21059591
37,8	16,10059591
37,95	16,08059591
38,1	15,94059591
38,25	15,85059591
38,4	15,78059591
38,55	15,72059591
38,7	15,69059591
38,85	15,53059591
39	15,42059591
39,15	15,41059591
39,3	15,28059591
39,45	15,21059591
39,6	15,13059591
39,75	15,03059591
39,9	14,96059591
40,05	14,82059591
40,2	14,76059591
40,35	14,68059591
40,5	14,58059591
40,65	14,50059591
40,8	14,42059591
40,95	14,35059591
41,1	14,28059591
41,25	14,18059591
41,4	14,10059591
41,55	14,02059591
41,7	13,91059591
41,85	13,81059591
42	13,77059591
42,15	13,64059591
42,3	13,55059591
42,45	13,43059591
42,6	13,37059591
42,75	13,28059591
42,9	13,20059591
43,05	13,12059591
43,2	13,02059591
43,35	12,94059591
43,5	12,86059591
43,65	12,77059591
43,8	12,69059591
43,95	12,60059591
44,1	12,50059591
44,25	12,41059591
44,4	12,32059591
44,55	12,21059591
44,7	12,12059591
44,85	12,04059591
45	11,95059591
45,15	11,85059591
45,3	11,76059591
45,45	11,68059591
45,6	11,59059591
45,75	11,50059591
45,9	11,40059591
46,05	11,30059591
46,2	11,22059591
46,35	11,11059591
46,5	11,03059591
46,65	10,94059591
46,8	10,84059591
46,95	10,74059591
47,1	10,64059591
47,25	10,54059591
47,4	10,45059591
47,55	10,34059591
47,7	10,24059591
47,85	10,14059591
48	10,04059591
48,15	9,930595912
48,3	9,830595912
