"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.00158838832E+004, -1.95306978889E+001, +0.00000000000E+000
+2.01332021558E+004, -1.95296134364E+001, +0.00000000000E+000
+2.02505204284E+004, -1.95299888657E+001, +0.00000000000E+000
+2.03678387010E+004, -1.95310432613E+001, +0.00000000000E+000
+2.04851569736E+004, -1.95284494466E+001, +0.00000000000E+000
+2.06024752462E+004, -1.95279313993E+001, +0.00000000000E+000
+2.07197935187E+004, -1.95272701264E+001, +0.00000000000E+000
+2.08371117913E+004, -1.95282205585E+001, +0.00000000000E+000
+2.09544300639E+004, -1.95272893950E+001, +0.00000000000E+000
+2.10717483365E+004, -1.95281433151E+001, +0.00000000000E+000
+2.11890666091E+004, -1.95258017525E+001, +0.00000000000E+000
+2.13063848817E+004, -1.95256072149E+001, +0.00000000000E+000
+2.14237031543E+004, -1.95226438245E+001, +0.00000000000E+000
+2.15410214268E+004, -1.95248875788E+001, +0.00000000000E+000
+2.16583396994E+004, -1.95250333952E+001, +0.00000000000E+000
+2.17756579720E+004, -1.95237192954E+001, +0.00000000000E+000
+2.18929762446E+004, -1.95245817248E+001, +0.00000000000E+000
+2.20102945172E+004, -1.95242596981E+001, +0.00000000000E+000
+2.21276127898E+004, -1.95234532907E+001, +0.00000000000E+000
+2.22449310624E+004, -1.95229875909E+001, +0.00000000000E+000
+2.23622493349E+004, -1.95236075002E+001, +0.00000000000E+000
+2.24795676075E+004, -1.95232272125E+001, +0.00000000000E+000
+2.25968858801E+004, -1.95207401545E+001, +0.00000000000E+000
+2.27142041527E+004, -1.95207456397E+001, +0.00000000000E+000
+2.28315224253E+004, -1.95221078451E+001, +0.00000000000E+000
+2.29488406979E+004, -1.95226881585E+001, +0.00000000000E+000
+2.30661589705E+004, -1.95220365466E+001, +0.00000000000E+000
+2.31834772430E+004, -1.95218576843E+001, +0.00000000000E+000
+2.33007955156E+004, -1.95227916093E+001, +0.00000000000E+000
+2.34181137882E+004, -1.95217962177E+001, +0.00000000000E+000
+2.35354320608E+004, -1.95202249078E+001, +0.00000000000E+000
+2.36729486054E+004, -1.95220543827E+001, +0.00000000000E+000
+2.38350265062E+004, -1.95204249879E+001, +0.00000000000E+000
+2.39971044070E+004, -1.95221567954E+001, +0.00000000000E+000
+2.41591823078E+004, -1.95194633041E+001, +0.00000000000E+000
+2.43212602086E+004, -1.95205418905E+001, +0.00000000000E+000
+2.44833381094E+004, -1.95200565038E+001, +0.00000000000E+000
+2.46454160102E+004, -1.95203489717E+001, +0.00000000000E+000
+2.48074939109E+004, -1.95205192522E+001, +0.00000000000E+000
+2.49695718117E+004, -1.95192727623E+001, +0.00000000000E+000
+2.51316497125E+004, -1.95188671398E+001, +0.00000000000E+000
+2.52937276133E+004, -1.95216461642E+001, +0.00000000000E+000
+2.54558055141E+004, -1.95198884357E+001, +0.00000000000E+000
+2.56178834149E+004, -1.95192420215E+001, +0.00000000000E+000
+2.57799613157E+004, -1.95206132932E+001, +0.00000000000E+000
+2.59420392164E+004, -1.95207117489E+001, +0.00000000000E+000
