(30.0, 1.264610291)
(30.12, -0.3071517944)
(30.24, 1.052696228)
(30.36, -0.4218826294)
(30.48, 0.4462127686)
(30.6, 0.1199951172)
(30.72, -0.05865478516)
(30.84, 0.329864502)
(30.96, 0.1497955322)
(31.08, -0.0008316040039)
(31.2, 0.7274856567)
(31.32, 0.1652297974)
(31.44, 0.4721603394)
(31.56, 0.540802002)
(31.68, -0.4023513794)
(31.8, 0.602935791)
(31.92, 0.4340362549)
(32.04, 0.1869125366)
(32.16, 1.022216797)
(32.28, 0.555557251)
(32.4, 0.3203353882)
(32.52, 1.148597717)
(32.64, 0.4831771851)
(32.76, -0.6003036499)
(32.88, -0.03875732422)
(33.0, 0.5610122681)
(33.12, 1.148597717)
(33.24, 0.8529129028)
(33.36, -0.3913803101)
(33.48, -0.3962554932)
(33.6, -0.1820144653)
(33.72, -0.2279052734)
(33.84, 0.9405899048)
(33.96, 0.1027526855)
(34.08, -0.3403778076)
(34.2, 0.9703140259)
(34.32, 0.5811843872)
(34.44, -0.2548446655)
(34.56, -0.521446228)
(34.68, 0.1623764038)
(34.8, 0.009056091309)
(34.92, -0.1422805786)
(35.04, 0.4451065063)
(35.16, 0.3158416748)
(35.28, 0.2108078003)
(35.4, 1.560935974)
(35.519999999999996, 0.7781906128)
(35.64, 1.55947113)
(35.76, -0.1541213989)
(35.88, 0.7978668213)
(36.0, -0.09860229492)
(36.12, 1.335273743)
(36.24, -0.0938949585)
(36.36, -0.1074371338)
(36.48, 1.069694519)
(36.6, -0.01539611816)
(36.72, 0.2640457153)
(36.84, -0.4298324585)
(36.96, -0.1879653931)
(37.08, 0.6083602905)
(37.2, 0.1056289673)
(37.32, 0.2289657593)
(37.44, 0.8243713379)
(37.56, 1.393478394)
(37.68, 0.8650436401)
(37.8, 0.9369354248)
(37.92, 1.284210205)
(38.04, 0.3868408203)
(38.16, 1.038764954)
(38.28, 1.270645142)
(38.4, 0.2249984741)
(38.519999999999996, 0.3410644531)
(38.64, 0.2334976196)
(38.76, 0.5730133057)
(38.879999999999995, 0.2837905884)
(39.0, -0.3974761963)
(39.12, -0.1849899292)
(39.24, -0.02123260498)
(39.36, -0.189743042)
(39.480000000000004, 1.529266357)
(39.6, -0.1790466309)
(39.72, 0.3214569092)
(39.84, 0.7861709595)
(39.96, -0.08506774902)
(40.08, -0.1957015991)
(40.2, 0.8137817383)
(40.32, 0.4406814575)
(40.44, 0.2278289795)
(40.56, -0.1275024414)
(40.68, 1.25453949)
(40.8, -0.09683227539)
(40.92, 0.9796829224)
(41.04, 0.5517349243)
(41.16, -0.03583526611)
(41.28, 1.019630432)
(41.4, 0.09412384033)
(41.519999999999996, 0.151512146)
(41.64, -0.459854126)
(41.76, 0.1812133789)
(41.879999999999995, -0.03583526611)
(42.0, 0.6381607056)
(42.12, 0.5517349243)
(42.24, 0.3924026489)
(42.36, 0.458366394)
(42.480000000000004, -0.6666793823)
(42.6, 0.5991287231)
(42.72, 0.006149291992)
(42.84, 0.4229507446)
(42.96, 0.3326644897)
(43.08, 0.7765960693)
(43.2, 0.1257324219)
(43.32, -0.3089599609)
(43.44, -0.1304550171)
(43.56, 0.6743240356)
(43.68, 0.1937408447)
(43.8, 0.755279541)
(43.92, 0.7317657471)
(44.04, -0.171913147)
(44.16, 0.6354598999)
(44.28, 0.1240158081)
(44.4, 0.612159729)
(44.519999999999996, 0.6419448853)
(44.64, 1.946212769)
(44.76, -0.06041717529)
(44.879999999999995, 0.3006744385)
(45.0, -0.1103820801)
(45.12, 0.5517349243)
(45.24, 0.1680908203)
(45.36, 0.8703079224)
(45.48, -0.1600494385)
(45.6, -0.1630172729)
(45.72, -0.06628417969)
(45.84, -0.03115844727)
(45.96, 0.8792572021)
(46.08, 0.1737976074)
(46.2, 0.4710540771)
(46.32, 0.1343383789)
(46.44, 0.6904678345)
(46.56, -0.1909332275)
(46.68, 0.4284973145)
