"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.04558585539E+005, +2.65645156032E+001, +0.00000000000E+000
+1.05142518994E+005, +2.66679252789E+001, +0.00000000000E+000
+1.05726452449E+005, +2.67681621358E+001, +0.00000000000E+000
+1.06310385904E+005, +2.68688977041E+001, +0.00000000000E+000
+1.06894319359E+005, +2.69687455855E+001, +0.00000000000E+000
+1.07478252814E+005, +2.70701087237E+001, +0.00000000000E+000
+1.08062186269E+005, +2.71697499306E+001, +0.00000000000E+000
+1.08646119724E+005, +2.72675592833E+001, +0.00000000000E+000
+1.09230053179E+005, +2.73649263643E+001, +0.00000000000E+000
+1.09813986634E+005, +2.74611443599E+001, +0.00000000000E+000
+1.10397920089E+005, +2.75586842703E+001, +0.00000000000E+000
+1.10981853544E+005, +2.76561523293E+001, +0.00000000000E+000
+1.11565786999E+005, +2.77521925961E+001, +0.00000000000E+000
+1.12149720454E+005, +2.78466884122E+001, +0.00000000000E+000
+1.12733653909E+005, +2.79436293094E+001, +0.00000000000E+000
+1.13317587364E+005, +2.80377994431E+001, +0.00000000000E+000
+1.13901520819E+005, +2.81319610150E+001, +0.00000000000E+000
+1.14485454274E+005, +2.82276690230E+001, +0.00000000000E+000
+1.15069387729E+005, +2.83208467677E+001, +0.00000000000E+000
+1.15653321185E+005, +2.84145679552E+001, +0.00000000000E+000
+1.16237254640E+005, +2.85079160631E+001, +0.00000000000E+000
+1.16821188095E+005, +2.85985387982E+001, +0.00000000000E+000
+1.17503769408E+005, +2.87053244201E+001, +0.00000000000E+000
+1.18310735286E+005, +2.88313642764E+001, +0.00000000000E+000
+1.19117701165E+005, +2.89590112856E+001, +0.00000000000E+000
+1.19924667043E+005, +2.90822693165E+001, +0.00000000000E+000
+1.20731632922E+005, +2.92065997715E+001, +0.00000000000E+000
+1.21538598800E+005, +2.93291839078E+001, +0.00000000000E+000
+1.22345564679E+005, +2.94513113787E+001, +0.00000000000E+000
+1.23152530557E+005, +2.95733714890E+001, +0.00000000000E+000
+1.23959496436E+005, +2.96945529905E+001, +0.00000000000E+000
+1.24766462314E+005, +2.98112032717E+001, +0.00000000000E+000
+1.25573428193E+005, +2.99307108256E+001, +0.00000000000E+000
+1.26380394071E+005, +3.00485357702E+001, +0.00000000000E+000
+1.27187359950E+005, +3.01672048522E+001, +0.00000000000E+000
+1.27994325828E+005, +3.02831470350E+001, +0.00000000000E+000
+1.28801291707E+005, +3.03971368229E+001, +0.00000000000E+000
+1.29608257585E+005, +3.05128414774E+001, +0.00000000000E+000
+1.30415223464E+005, +3.06271626500E+001, +0.00000000000E+000
+1.31222189342E+005, +3.07400486067E+001, +0.00000000000E+000
+1.32029155221E+005, +3.08523239977E+001, +0.00000000000E+000
+1.32836121099E+005, +3.09641896745E+001, +0.00000000000E+000
+1.33643086978E+005, +3.10758957463E+001, +0.00000000000E+000
+1.34450052856E+005, +3.11857288972E+001, +0.00000000000E+000
+1.35257018735E+005, +3.12949488745E+001, +0.00000000000E+000
+1.36063984613E+005, +3.14037949061E+001, +0.00000000000E+000
+1.36870950492E+005, +3.15108924172E+001, +0.00000000000E+000
+1.37677916370E+005, +3.16196165492E+001, +0.00000000000E+000
+1.38484882249E+005, +3.17239916495E+001, +0.00000000000E+000
+1.39291848127E+005, +3.18313235350E+001, +0.00000000000E+000
+1.40098814006E+005, +3.19370083569E+001, +0.00000000000E+000
+1.40905779884E+005, +3.20394468473E+001, +0.00000000000E+000
+1.41712745763E+005, +3.21432096152E+001, +0.00000000000E+000
+1.42519711641E+005, +3.22474717855E+001, +0.00000000000E+000
+1.43326677520E+005, +3.23487302963E+001, +0.00000000000E+000
+1.44133643398E+005, +3.24508688258E+001, +0.00000000000E+000
+1.44940609277E+005, +3.25525590829E+001, +0.00000000000E+000
+1.45747575155E+005, +3.26534810366E+001, +0.00000000000E+000
+1.46554541034E+005, +3.27481002257E+001, +0.00000000000E+000
+1.47361506912E+005, +3.28470427747E+001, +0.00000000000E+000
+1.48168472791E+005, +3.29458653334E+001, +0.00000000000E+000
+1.48975438669E+005, +3.30437781481E+001, +0.00000000000E+000
+1.49782404548E+005, +3.31389207131E+001, +0.00000000000E+000
+1.50589370426E+005, +3.32369181652E+001, +0.00000000000E+000
+1.51396336305E+005, +3.33325325176E+001, +0.00000000000E+000
+1.52203302183E+005, +3.34255818368E+001, +0.00000000000E+000
+1.53010268062E+005, +3.35198413174E+001, +0.00000000000E+000
+1.53817233940E+005, +3.36113593246E+001, +0.00000000000E+000
+1.54624199819E+005, +3.37069098863E+001, +0.00000000000E+000
+1.55431165697E+005, +3.37978971746E+001, +0.00000000000E+000
+1.56238131576E+005, +3.38890563895E+001, +0.00000000000E+000
+1.57045097454E+005, +3.39803670073E+001, +0.00000000000E+000
+1.57852063333E+005, +3.40697134680E+001, +0.00000000000E+000
+1.58659029211E+005, +3.41600787340E+001, +0.00000000000E+000
+1.59465995090E+005, +3.42482155746E+001, +0.00000000000E+000
+1.60272960968E+005, +3.43363084365E+001, +0.00000000000E+000
+1.61079926847E+005, +3.44232825348E+001, +0.00000000000E+000
+1.61886892725E+005, +3.45098749868E+001, +0.00000000000E+000
+1.62832791065E+005, +3.46087559661E+001, +0.00000000000E+000
+1.63947633048E+005, +3.47277468368E+001, +0.00000000000E+000
+1.65062475030E+005, +3.48465611703E+001, +0.00000000000E+000
+1.66177317013E+005, +3.49619033684E+001, +0.00000000000E+000
+1.67292158995E+005, +3.50760771466E+001, +0.00000000000E+000
+1.68407000978E+005, +3.51910802066E+001, +0.00000000000E+000
+1.69521842960E+005, +3.53028482238E+001, +0.00000000000E+000
+1.70636684943E+005, +3.54156000904E+001, +0.00000000000E+000
+1.71751526925E+005, +3.55253727404E+001, +0.00000000000E+000
+1.72866368908E+005, +3.56361335960E+001, +0.00000000000E+000
+1.73981210890E+005, +3.57453590768E+001, +0.00000000000E+000
+1.75096052873E+005, +3.58503411580E+001, +0.00000000000E+000
+1.76210894855E+005, +3.59566788149E+001, +0.00000000000E+000
+1.77325736838E+005, +3.60617495421E+001, +0.00000000000E+000
+1.78440578820E+005, +3.61679663532E+001, +0.00000000000E+000
+1.79555420803E+005, +3.62697577476E+001, +0.00000000000E+000
+1.80670262785E+005, +3.63729942140E+001, +0.00000000000E+000
+1.81785104768E+005, +3.64739619969E+001, +0.00000000000E+000
+1.82899946750E+005, +3.65734063246E+001, +0.00000000000E+000
+1.84014788733E+005, +3.66709949054E+001, +0.00000000000E+000
+1.85129630715E+005, +3.67699347412E+001, +0.00000000000E+000
+1.86244472698E+005, +3.68697858551E+001, +0.00000000000E+000
+1.87359314680E+005, +3.69660004177E+001, +0.00000000000E+000
+1.88474156663E+005, +3.70606985448E+001, +0.00000000000E+000
+1.89588998645E+005, +3.71556884141E+001, +0.00000000000E+000
+1.90703840628E+005, +3.72493700338E+001, +0.00000000000E+000
+1.91818682610E+005, +3.73417200273E+001, +0.00000000000E+000
+1.92933524593E+005, +3.74344104029E+001, +0.00000000000E+000
+1.94048366575E+005, +3.75275370128E+001, +0.00000000000E+000
+1.95163208558E+005, +3.76163929040E+001, +0.00000000000E+000
+1.96278050540E+005, +3.77066597702E+001, +0.00000000000E+000
+1.97392892523E+005, +3.77938989614E+001, +0.00000000000E+000
+1.98507734505E+005, +3.78819168631E+001, +0.00000000000E+000
+1.99622576488E+005, +3.79706801840E+001, +0.00000000000E+000
+2.00737418470E+005, +3.80556555552E+001, +0.00000000000E+000
+2.01852260453E+005, +3.81405164129E+001, +0.00000000000E+000
+2.02967102435E+005, +3.82276707349E+001, +0.00000000000E+000
+2.04081944418E+005, +3.83100944538E+001, +0.00000000000E+000
+2.05196786400E+005, +3.83931405701E+001, +0.00000000000E+000
+2.06311628383E+005, +3.84738372639E+001, +0.00000000000E+000
+2.07426470365E+005, +3.85559057692E+001, +0.00000000000E+000
+2.08541312348E+005, +3.86372493909E+001, +0.00000000000E+000
+2.09656154330E+005, +3.87163478584E+001, +0.00000000000E+000
+2.10770996313E+005, +3.87958999932E+001, +0.00000000000E+000
+2.11885838295E+005, +3.88744775935E+001, +0.00000000000E+000
+2.13000680278E+005, +3.89535456264E+001, +0.00000000000E+000
+2.14115522260E+005, +3.90290401350E+001, +0.00000000000E+000
+2.15230364243E+005, +3.91056641002E+001, +0.00000000000E+000
+2.16345206225E+005, +3.91833485686E+001, +0.00000000000E+000
+2.17460048208E+005, +3.92581059871E+001, +0.00000000000E+000
+2.18574890190E+005, +3.93315294336E+001, +0.00000000000E+000
+2.19689732173E+005, +3.94056448549E+001, +0.00000000000E+000
+2.20804574155E+005, +3.94778798722E+001, +0.00000000000E+000
+2.21919416138E+005, +3.95504497581E+001, +0.00000000000E+000
+2.23034258120E+005, +3.96245789399E+001, +0.00000000000E+000
+2.24337437957E+005, +3.97026556727E+001, +0.00000000000E+000
+2.25873374254E+005, +3.98011425639E+001, +0.00000000000E+000
+2.27409310551E+005, +3.98984946763E+001, +0.00000000000E+000
+2.28945246847E+005, +3.99907347901E+001, +0.00000000000E+000
+2.30481183144E+005, +4.00848122420E+001, +0.00000000000E+000
+2.32017119440E+005, +4.01772922515E+001, +0.00000000000E+000
+2.33553055737E+005, +4.02673001908E+001, +0.00000000000E+000
+2.35088992034E+005, +4.03587697172E+001, +0.00000000000E+000
+2.36624928330E+005, +4.04460365794E+001, +0.00000000000E+000
+2.38160864627E+005, +4.05323533326E+001, +0.00000000000E+000
+2.39696800924E+005, +4.06203014907E+001, +0.00000000000E+000
+2.41232737220E+005, +4.07057910248E+001, +0.00000000000E+000
+2.42768673517E+005, +4.07906306761E+001, +0.00000000000E+000
+2.44304609814E+005, +4.08775521725E+001, +0.00000000000E+000
+2.45840546110E+005, +4.09573057690E+001, +0.00000000000E+000
+2.47376482407E+005, +4.10400949703E+001, +0.00000000000E+000
+2.48912418704E+005, +4.11193585716E+001, +0.00000000000E+000
+2.50448355000E+005, +4.11978962524E+001, +0.00000000000E+000
+2.51984291297E+005, +4.12786409565E+001, +0.00000000000E+000
+2.53520227594E+005, +4.13549138155E+001, +0.00000000000E+000
+2.55056163890E+005, +4.14323155636E+001, +0.00000000000E+000
+2.56592100187E+005, +4.15088871991E+001, +0.00000000000E+000
+2.58128036484E+005, +4.15839187897E+001, +0.00000000000E+000
+2.59663972780E+005, +4.16600703695E+001, +0.00000000000E+000
+2.61199909077E+005, +4.17301463821E+001, +0.00000000000E+000
+2.62735845374E+005, +4.18026661413E+001, +0.00000000000E+000
+2.64271781670E+005, +4.18744486089E+001, +0.00000000000E+000
+2.65807717967E+005, +4.19470999936E+001, +0.00000000000E+000
+2.67343654264E+005, +4.20172658926E+001, +0.00000000000E+000
+2.68879590560E+005, +4.20860187016E+001, +0.00000000000E+000
+2.70415526857E+005, +4.21542326620E+001, +0.00000000000E+000
+2.71951463153E+005, +4.22211309666E+001, +0.00000000000E+000
+2.73487399450E+005, +4.22901933087E+001, +0.00000000000E+000
+2.75023335747E+005, +4.23555922051E+001, +0.00000000000E+000
+2.76559272043E+005, +4.24217705010E+001, +0.00000000000E+000
+2.78095208340E+005, +4.24868665576E+001, +0.00000000000E+000
+2.79631144637E+005, +4.25481450163E+001, +0.00000000000E+000
+2.81167080933E+005, +4.26146299336E+001, +0.00000000000E+000
+2.82703017230E+005, +4.26768005350E+001, +0.00000000000E+000
+2.84238953527E+005, +4.27375311482E+001, +0.00000000000E+000
+2.85774889823E+005, +4.27990558510E+001, +0.00000000000E+000
+2.87310826120E+005, +4.28622868882E+001, +0.00000000000E+000
+2.88846762417E+005, +4.29210303410E+001, +0.00000000000E+000
+2.90382698713E+005, +4.29777077679E+001, +0.00000000000E+000
+2.91918635010E+005, +4.30393462188E+001, +0.00000000000E+000
+2.93454571307E+005, +4.30972218877E+001, +0.00000000000E+000
+2.94990507603E+005, +4.31532142233E+001, +0.00000000000E+000
+2.96526443900E+005, +4.32112190132E+001, +0.00000000000E+000
+2.98062380197E+005, +4.32668737507E+001, +0.00000000000E+000
+2.99598316493E+005, +4.33220861634E+001, +0.00000000000E+000
+3.01134252790E+005, +4.33776355070E+001, +0.00000000000E+000
+3.02670189087E+005, +4.34330204893E+001, +0.00000000000E+000
+3.04206125383E+005, +4.34871196372E+001, +0.00000000000E+000
+3.05742061680E+005, +4.35410097213E+001, +0.00000000000E+000
+3.07277997977E+005, +4.35913431685E+001, +0.00000000000E+000
+3.09073410460E+005, +4.36522192889E+001, +0.00000000000E+000
+3.11189495380E+005, +4.37245613755E+001, +0.00000000000E+000
+3.13305580300E+005, +4.37960366986E+001, +0.00000000000E+000
+3.15421665220E+005, +4.38647515534E+001, +0.00000000000E+000
+3.17537750140E+005, +4.39341461176E+001, +0.00000000000E+000
+3.19653835060E+005, +4.40020812621E+001, +0.00000000000E+000
+3.21769919980E+005, +4.40682155681E+001, +0.00000000000E+000
+3.23886004900E+005, +4.41338500547E+001, +0.00000000000E+000
+3.26002089820E+005, +4.41987446463E+001, +0.00000000000E+000
+3.28118174740E+005, +4.42619001199E+001, +0.00000000000E+000
+3.30234259660E+005, +4.43263406361E+001, +0.00000000000E+000
+3.32350344580E+005, +4.43871504150E+001, +0.00000000000E+000
+3.34466429500E+005, +4.44479661326E+001, +0.00000000000E+000
+3.36582514420E+005, +4.45098056013E+001, +0.00000000000E+000
+3.38698599340E+005, +4.45687730310E+001, +0.00000000000E+000
+3.40814684260E+005, +4.46259238732E+001, +0.00000000000E+000
+3.42930769180E+005, +4.46884845186E+001, +0.00000000000E+000
+3.45046854100E+005, +4.47447294808E+001, +0.00000000000E+000
+3.47162939020E+005, +4.48024958353E+001, +0.00000000000E+000
+3.49279023940E+005, +4.48583291068E+001, +0.00000000000E+000
+3.51395108860E+005, +4.49120983583E+001, +0.00000000000E+000
+3.53511193780E+005, +4.49669367506E+001, +0.00000000000E+000
+3.55627278700E+005, +4.50212620298E+001, +0.00000000000E+000
+3.57743363620E+005, +4.50774681213E+001, +0.00000000000E+000
+3.59859448540E+005, +4.51280670418E+001, +0.00000000000E+000
+3.61975533461E+005, +4.51806958276E+001, +0.00000000000E+000
+3.64091618381E+005, +4.52305897991E+001, +0.00000000000E+000
+3.66207703301E+005, +4.52809993635E+001, +0.00000000000E+000
+3.68323788221E+005, +4.53330627095E+001, +0.00000000000E+000
+3.70439873141E+005, +4.53820973109E+001, +0.00000000000E+000
+3.72555958061E+005, +4.54317245303E+001, +0.00000000000E+000
+3.74672042981E+005, +4.54815501149E+001, +0.00000000000E+000
+3.76788127901E+005, +4.55277659132E+001, +0.00000000000E+000
+3.78904212821E+005, +4.55760584617E+001, +0.00000000000E+000
+3.81020297741E+005, +4.56227373362E+001, +0.00000000000E+000
+3.83136382661E+005, +4.56699169239E+001, +0.00000000000E+000
+3.85252467581E+005, +4.57162880879E+001, +0.00000000000E+000
+3.87368552501E+005, +4.57602094110E+001, +0.00000000000E+000
+3.89484637421E+005, +4.58052573936E+001, +0.00000000000E+000
+3.91600722341E+005, +4.58506517052E+001, +0.00000000000E+000
+3.93716807261E+005, +4.58935207445E+001, +0.00000000000E+000
+3.95832892181E+005, +4.59371399429E+001, +0.00000000000E+000
+3.97948977101E+005, +4.59804316476E+001, +0.00000000000E+000
+4.00065062021E+005, +4.60246476392E+001, +0.00000000000E+000
+4.02181146941E+005, +4.60666562210E+001, +0.00000000000E+000
+4.04297231861E+005, +4.61069046898E+001, +0.00000000000E+000
+4.06413316781E+005, +4.61498038443E+001, +0.00000000000E+000
+4.08529401701E+005, +4.61894460095E+001, +0.00000000000E+000
+4.10645486621E+005, +4.62290956900E+001, +0.00000000000E+000
+4.12761571541E+005, +4.62707923411E+001, +0.00000000000E+000
+4.14877656461E+005, +4.63098530510E+001, +0.00000000000E+000
+4.16993741381E+005, +4.63513550290E+001, +0.00000000000E+000
+4.19109826301E+005, +4.63883033562E+001, +0.00000000000E+000
+4.21225911221E+005, +4.64248011096E+001, +0.00000000000E+000
+4.23341996141E+005, +4.64648137985E+001, +0.00000000000E+000
+4.25815565709E+005, +4.65060670204E+001, +0.00000000000E+000
+4.28730931013E+005, +4.65602650006E+001, +0.00000000000E+000
+4.31646296317E+005, +4.66106942198E+001, +0.00000000000E+000
+4.34561661621E+005, +4.66607350543E+001, +0.00000000000E+000
+4.37477026926E+005, +4.67112928536E+001, +0.00000000000E+000
+4.40392392230E+005, +4.67598276712E+001, +0.00000000000E+000
+4.43307757534E+005, +4.68069387728E+001, +0.00000000000E+000
+4.46223122838E+005, +4.68553611160E+001, +0.00000000000E+000
+4.49138488142E+005, +4.69001877161E+001, +0.00000000000E+000
+4.52053853447E+005, +4.69480324772E+001, +0.00000000000E+000
+4.54969218751E+005, +4.69942302167E+001, +0.00000000000E+000
+4.57884584055E+005, +4.70398364726E+001, +0.00000000000E+000
+4.60799949359E+005, +4.70832018172E+001, +0.00000000000E+000
+4.63715314663E+005, +4.71273808521E+001, +0.00000000000E+000
+4.66630679968E+005, +4.71724457048E+001, +0.00000000000E+000
+4.69546045272E+005, +4.72140530146E+001, +0.00000000000E+000
+4.72461410576E+005, +4.72577940268E+001, +0.00000000000E+000
+4.75376775880E+005, +4.72993845676E+001, +0.00000000000E+000
+4.78292141184E+005, +4.73413241953E+001, +0.00000000000E+000
+4.81207506489E+005, +4.73843459464E+001, +0.00000000000E+000
+4.84122871793E+005, +4.74388739473E+001, +0.00000000000E+000
+4.87038237097E+005, +4.74831009433E+001, +0.00000000000E+000
+4.89953602401E+005, +4.75221716429E+001, +0.00000000000E+000
+4.92868967705E+005, +4.75629017171E+001, +0.00000000000E+000
+4.95784333010E+005, +4.76037776445E+001, +0.00000000000E+000
+4.98699698314E+005, +4.76424916892E+001, +0.00000000000E+000
+5.01615063618E+005, +4.76801052354E+001, +0.00000000000E+000
+5.04530428922E+005, +4.77202686982E+001, +0.00000000000E+000
+5.07445794226E+005, +4.77557972849E+001, +0.00000000000E+000
+5.10361159531E+005, +4.77951438712E+001, +0.00000000000E+000
+5.13276524835E+005, +4.78313845416E+001, +0.00000000000E+000
+5.16191890139E+005, +4.78669616090E+001, +0.00000000000E+000
+5.19107255443E+005, +4.79032610632E+001, +0.00000000000E+000
+5.22022620747E+005, +4.79217976103E+001, +0.00000000000E+000
+5.24937986052E+005, +4.79581403068E+001, +0.00000000000E+000
+5.27853351356E+005, +4.79942725274E+001, +0.00000000000E+000
+5.30768716660E+005, +4.80293514130E+001, +0.00000000000E+000
+5.33684081964E+005, +4.80629186354E+001, +0.00000000000E+000
+5.36599447268E+005, +4.80982599630E+001, +0.00000000000E+000
+5.39514812573E+005, +4.81341884790E+001, +0.00000000000E+000
+5.42430177877E+005, +4.81670835575E+001, +0.00000000000E+000
+5.45345543181E+005, +4.82023375414E+001, +0.00000000000E+000
+5.48260908485E+005, +4.82330887376E+001, +0.00000000000E+000
+5.51176273789E+005, +4.82692803891E+001, +0.00000000000E+000
+5.54091639094E+005, +4.83023288649E+001, +0.00000000000E+000
+5.57007004398E+005, +4.83318451988E+001, +0.00000000000E+000
+5.59922369702E+005, +4.83686032225E+001, +0.00000000000E+000
+5.62837735006E+005, +4.83997201735E+001, +0.00000000000E+000
+5.65753100310E+005, +4.84326621711E+001, +0.00000000000E+000
+5.68668465615E+005, +4.84637354392E+001, +0.00000000000E+000
+5.71583830919E+005, +4.85101132250E+001, +0.00000000000E+000
+5.74499196223E+005, +4.85422736276E+001, +0.00000000000E+000
+5.77414561527E+005, +4.85744772555E+001, +0.00000000000E+000
+5.80329926831E+005, +4.86040177139E+001, +0.00000000000E+000
+5.83245292136E+005, +4.86339618706E+001, +0.00000000000E+000
+5.86653169970E+005, +4.86674509891E+001, +0.00000000000E+000
+5.90669717121E+005, +4.87120743644E+001, +0.00000000000E+000
+5.94686264273E+005, +4.87531625995E+001, +0.00000000000E+000
+5.98702811424E+005, +4.87959867653E+001, +0.00000000000E+000
+6.02719358575E+005, +4.88360850156E+001, +0.00000000000E+000
+6.06735905726E+005, +4.88756631225E+001, +0.00000000000E+000
+6.10752452877E+005, +4.89172302978E+001, +0.00000000000E+000
+6.14769000028E+005, +4.89565164995E+001, +0.00000000000E+000
+6.18785547179E+005, +4.89962713954E+001, +0.00000000000E+000
+6.22802094330E+005, +4.90339393171E+001, +0.00000000000E+000
+6.26818641481E+005, +4.90578798333E+001, +0.00000000000E+000
+6.30835188632E+005, +4.90964266284E+001, +0.00000000000E+000
+6.34851735783E+005, +4.91341113970E+001, +0.00000000000E+000
+6.38868282934E+005, +4.91727104546E+001, +0.00000000000E+000
+6.42884830085E+005, +4.92123862970E+001, +0.00000000000E+000
+6.46901377236E+005, +4.92500566259E+001, +0.00000000000E+000
+6.50917924388E+005, +4.92851496880E+001, +0.00000000000E+000
+6.54934471539E+005, +4.93221831946E+001, +0.00000000000E+000
+6.58951018690E+005, +4.93601834153E+001, +0.00000000000E+000
+6.62967565841E+005, +4.93971304237E+001, +0.00000000000E+000
+6.66984112992E+005, +4.94330051369E+001, +0.00000000000E+000
+6.71000660143E+005, +4.94695125246E+001, +0.00000000000E+000
+6.75017207294E+005, +4.95068232133E+001, +0.00000000000E+000
+6.79033754445E+005, +4.95412406517E+001, +0.00000000000E+000
+6.83050301596E+005, +4.95780303539E+001, +0.00000000000E+000
+6.87066848747E+005, +4.96125470790E+001, +0.00000000000E+000
+6.91083395898E+005, +4.96501140087E+001, +0.00000000000E+000
+6.95099943049E+005, +4.96839078991E+001, +0.00000000000E+000
+6.99116490200E+005, +4.97192435633E+001, +0.00000000000E+000
+7.03133037351E+005, +4.97531554586E+001, +0.00000000000E+000
+7.07149584503E+005, +4.97862581452E+001, +0.00000000000E+000
+7.11166131654E+005, +4.98227480564E+001, +0.00000000000E+000
+7.15182678805E+005, +4.98550931720E+001, +0.00000000000E+000
+7.19199225956E+005, +4.98904688166E+001, +0.00000000000E+000
+7.23215773107E+005, +4.99243915777E+001, +0.00000000000E+000
+7.27232320258E+005, +4.99587760653E+001, +0.00000000000E+000
+7.31248867409E+005, +4.99927875979E+001, +0.00000000000E+000
+7.35265414560E+005, +5.00678582356E+001, +0.00000000000E+000
+7.39281961711E+005, +5.01011927810E+001, +0.00000000000E+000
+7.43298508862E+005, +5.01356434211E+001, +0.00000000000E+000
+7.47315056013E+005, +5.01676919911E+001, +0.00000000000E+000
+7.51331603164E+005, +5.02012515364E+001, +0.00000000000E+000
+7.55348150315E+005, +5.02348197308E+001, +0.00000000000E+000
+7.59364697466E+005, +5.02667058884E+001, +0.00000000000E+000
+7.63381244617E+005, +5.03004255639E+001, +0.00000000000E+000
+7.67397791769E+005, +5.03338680715E+001, +0.00000000000E+000
+7.71414338920E+005, +5.03662660900E+001, +0.00000000000E+000
+7.75430886071E+005, +5.03989193420E+001, +0.00000000000E+000
+7.79447433222E+005, +5.04314836081E+001, +0.00000000000E+000
+7.83463980373E+005, +5.04481607642E+001, +0.00000000000E+000
+7.87480527524E+005, +5.04817639006E+001, +0.00000000000E+000
+7.91497074675E+005, +5.05138685772E+001, +0.00000000000E+000
+7.95513621826E+005, +5.05461305235E+001, +0.00000000000E+000
+7.99530168977E+005, +5.05765219656E+001, +0.00000000000E+000
+8.03546716128E+005, +5.06100246799E+001, +0.00000000000E+000
+8.08241805965E+005, +5.06463059878E+001, +0.00000000000E+000
+8.13792466699E+005, +5.06899089091E+001, +0.00000000000E+000
+8.19343127433E+005, +5.07337079562E+001, +0.00000000000E+000
+8.24893788167E+005, +5.07781370651E+001, +0.00000000000E+000
+8.30444448902E+005, +5.08197830009E+001, +0.00000000000E+000
+8.35995109636E+005, +5.08637465180E+001, +0.00000000000E+000
+8.41545770370E+005, +5.09061690942E+001, +0.00000000000E+000
+8.47096431105E+005, +5.09495055640E+001, +0.00000000000E+000
+8.52647091839E+005, +5.09909030206E+001, +0.00000000000E+000
+8.58197752573E+005, +5.10344056667E+001, +0.00000000000E+000
+8.63748413308E+005, +5.10778287995E+001, +0.00000000000E+000
+8.69299074042E+005, +5.11198618313E+001, +0.00000000000E+000
+8.74849734776E+005, +5.11618536142E+001, +0.00000000000E+000
+8.80400395511E+005, +5.12022612804E+001, +0.00000000000E+000
+8.85951056245E+005, +5.12459503955E+001, +0.00000000000E+000
+8.91501716979E+005, +5.12884426322E+001, +0.00000000000E+000
+8.97052377714E+005, +5.13289253457E+001, +0.00000000000E+000
+9.02603038448E+005, +5.13720455920E+001, +0.00000000000E+000
+9.08153699182E+005, +5.14245625197E+001, +0.00000000000E+000
+9.13704359917E+005, +5.14684577910E+001, +0.00000000000E+000
+9.19255020651E+005, +5.15109123778E+001, +0.00000000000E+000
+9.24805681385E+005, +5.15518935157E+001, +0.00000000000E+000
+9.30356342120E+005, +5.15929456770E+001, +0.00000000000E+000
+9.35907002854E+005, +5.16352824786E+001, +0.00000000000E+000
+9.41457663588E+005, +5.16760789913E+001, +0.00000000000E+000
+9.47008324323E+005, +5.17173609155E+001, +0.00000000000E+000
+9.52558985057E+005, +5.17591553807E+001, +0.00000000000E+000
+9.58109645791E+005, +5.18001614060E+001, +0.00000000000E+000
+9.63660306526E+005, +5.18431316070E+001, +0.00000000000E+000
+9.69210967260E+005, +5.18831473084E+001, +0.00000000000E+000
+9.74761627994E+005, +5.19235735961E+001, +0.00000000000E+000
+9.80312288728E+005, +5.19655352725E+001, +0.00000000000E+000
+9.85862949463E+005, +5.20073846015E+001, +0.00000000000E+000
+9.91413610197E+005, +5.20475920085E+001, +0.00000000000E+000
+9.96964270931E+005, +5.20903742862E+001, +0.00000000000E+000
+1.00251493167E+006, +5.21312546559E+001, +0.00000000000E+000
+1.00806559240E+006, +5.21733026600E+001, +0.00000000000E+000
+1.01361625313E+006, +5.22139068398E+001, +0.00000000000E+000
+1.01916691387E+006, +5.22554893561E+001, +0.00000000000E+000
+1.02471757460E+006, +5.22964847866E+001, +0.00000000000E+000
+1.03026823534E+006, +5.23360685695E+001, +0.00000000000E+000
+1.03581889607E+006, +5.23795138453E+001, +0.00000000000E+000
+1.04136955681E+006, +5.24201924888E+001, +0.00000000000E+000
+1.04692021754E+006, +5.24374639647E+001, +0.00000000000E+000
+1.05247087827E+006, +5.24788583787E+001, +0.00000000000E+000
+1.05802153901E+006, +5.25212358986E+001, +0.00000000000E+000
+1.06357219974E+006, +5.25617966804E+001, +0.00000000000E+000
+1.06912286048E+006, +5.26030873499E+001, +0.00000000000E+000
+1.07467352121E+006, +5.26428627344E+001, +0.00000000000E+000
+1.08022418195E+006, +5.26840788845E+001, +0.00000000000E+000
+1.08577484268E+006, +5.27235912656E+001, +0.00000000000E+000
+1.09132550341E+006, +5.27646417229E+001, +0.00000000000E+000
+1.09687616415E+006, +5.28066068040E+001, +0.00000000000E+000
+1.10242682488E+006, +5.28479900242E+001, +0.00000000000E+000
+1.10797748562E+006, +5.28880453779E+001, +0.00000000000E+000
+1.11352814635E+006, +5.29264876979E+001, +0.00000000000E+000
+1.12003444471E+006, +5.29752739990E+001, +0.00000000000E+000
+1.12770281060E+006, +5.30325475595E+001, +0.00000000000E+000
+1.13537117649E+006, +5.30878591613E+001, +0.00000000000E+000
+1.14303954238E+006, +5.31771752698E+001, +0.00000000000E+000
+1.15070790827E+006, +5.32367080599E+001, +0.00000000000E+000
+1.15837627416E+006, +5.32954039045E+001, +0.00000000000E+000
+1.16604464006E+006, +5.33538182232E+001, +0.00000000000E+000
+1.17371300595E+006, +5.34142835374E+001, +0.00000000000E+000
+1.18138137184E+006, +5.34713938412E+001, +0.00000000000E+000
+1.18904973773E+006, +5.35308522489E+001, +0.00000000000E+000
+1.19671810362E+006, +5.35897132169E+001, +0.00000000000E+000
+1.20438646951E+006, +5.36505600525E+001, +0.00000000000E+000
+1.21205483540E+006, +5.37076643361E+001, +0.00000000000E+000
+1.21972320129E+006, +5.37684489281E+001, +0.00000000000E+000
