(0.15, -20.225325924089304)
(0.1515, -20.224635607950233)
(0.153015, -20.242646812449777)
(0.15454515, -20.205934246294305)
(0.1560906015, -20.219615748377265)
(0.157651507515, -20.187904287781095)
(0.15922802259015, -20.201017453778917)
(0.160820302816052, -20.164114275836738)
(0.162428505844212, -20.173576923615144)
(0.164052790902654, -20.140515326971354)
(0.165693318811681, -20.14865448596109)
(0.167350251999797, -20.107677650840714)
(0.169023754519795, -20.11736969206916)
(0.170713992064993, -20.124172270309884)
(0.172421131985643, -20.133059786433023)
(0.1741453433055, -20.147038241517407)
(0.175886796738555, -20.101082326852605)
(0.17764566470594, -20.105452063941158)
(0.179422121353, -20.1093891145006)
(0.18121634256653, -20.11234420046563)
(0.183028505992195, -20.063337703990328)
(0.184858791052117, -20.073674907450282)
(0.186707378962638, -20.074920153444793)
(0.188574452752265, -20.082286474799304)
(0.190460197279787, -20.02667448456731)
(0.192364799252585, -20.034396436033006)
(0.194288447245111, -20.032210182713385)
(0.196231331717562, -20.03265847836053)
(0.198193645034738, -19.982480526964196)
(0.200175581485085, -19.920960112753875)
(0.202177337299936, -19.99054569020143)
(0.204199110672935, -20.014029324023483)
(0.206241101779665, -20.027604909183765)
(0.208303512797461, -20.03020433089563)
(0.210386547925436, -20.043067864624618)
(0.21249041340469, -19.99634842609089)
(0.214615317538737, -20.003014481271833)
(0.216761470714125, -20.017541466404595)
(0.218929085421266, -20.022969257988677)
(0.221118376275478, -20.02958231278859)
(0.223329560038233, -20.037189917836514)
(0.225562855638616, -20.046486370434906)
(0.227818484195002, -19.99787087815929)
(0.230096669036952, -19.996644368860927)
(0.232397635727321, -20.00315691066953)
(0.234721612084594, -20.004141001996288)
(0.23706882820544, -20.011834231536284)
(0.239439516487495, -20.014357668271685)
(0.24183391165237, -19.970634661474435)
(0.244252250768893, -19.978596160709202)
(0.246694773276582, -19.97984681583634)
(0.249161721009348, -19.987783857014733)
(0.251653338219442, -19.989200844704897)
(0.254169871601636, -19.99531301967201)
(0.256711570317652, -19.948716852988753)
(0.259278686020829, -19.95266858603867)
(0.261871472881037, -19.95801970051909)
(0.264490187609848, -19.961314118444307)
(0.267135089485946, -19.964573642148792)
(0.269806440380806, -19.968278974290314)
