(30.0, 20.879110268609214)
(30.12, 22.12450380681436)
(30.24, 21.432120305263854)
(30.36, 21.70255480371335)
(30.48, 20.508466302162848)
(30.6, 21.766235800612343)
(30.72, 20.88012129906184)
(30.84, 21.391674797511335)
(30.96, 20.550216295960833)
(31.08, 20.21314179441033)
(31.2, 19.89222729285983)
(31.32, 20.830121791309324)
(31.44, 21.549032289758824)
(31.56, 20.58033878820832)
(31.68, 20.744039286657816)
(31.8, 20.490458785107315)
(31.92, 20.415051283556807)
(32.04, 20.589535548128044)
(32.16, 20.023154059921)
(32.28, 20.43856257171396)
(32.4, 21.896740083506913)
(32.52, 20.222568595299858)
(32.64, 20.04130510709283)
(32.76, 20.12716761888578)
(32.88, 19.95655013067874)
(33.0, 21.1406026424717)
(33.12, 19.92933415426466)
(33.24, 20.934956666057612)
(33.36, 20.20805717785057)
(33.48, 20.50869368964353)
(33.6, 20.074826201436483)
(33.72, 19.409161713229445)
(33.84, 20.3046642250224)
(33.96, 18.805992736815355)
(34.08, 19.37125609334345)
(34.2, 20.273988646391082)
(34.32, 19.946200199438717)
(34.44, 19.195756752486346)
(34.56, 19.54215130553397)
(34.68, 19.667158858581594)
(34.8, 19.659164411629227)
(34.92, 19.40609996467686)
(35.04, 18.28110651772449)
(35.16, 19.292505070772116)
(35.28, 19.79813862381974)
(35.4, 18.47367017686737)
(35.52, 17.874941729915)
(35.64, 18.683245282962627)
(35.76, 18.979563836010257)
(35.88, 18.015596389057887)
(36.0, 18.19572594210551)
(36.12, 17.661557142252036)
(36.24, 17.471097853490765)
(36.36, 18.3798495647295)
(36.48, 19.150289275968234)
(36.6, 17.77682998720696)
(36.72, 17.777096698445693)
(36.84, 17.728645409684418)
(36.96, 17.56132312092315)
(37.08, 17.384726832161878)
(37.2, 16.804778543400612)
(37.32, 16.921406254639344)
(37.44, 16.796865965878073)
(37.56, 17.1662126771168)
(37.68, 17.43213638835553)
(37.8, 18.07403309959426)
(37.92, 16.612818810832994)
(38.04, 16.949600230319326)
(38.16, 16.973548490963264)
(38.28, 16.404536751607196)
(38.4, 16.796958012251135)
(38.52, 16.31867927289507)
(38.64, 17.298067533539015)
(38.76, 16.15586279418296)
(38.88, 16.49537905482689)
(39.0, 16.14827331547083)
(39.12, 15.75161957611477)
(39.24, 15.616638836758705)
(39.36, 16.268118097402645)
(39.48, 15.835480358046592)
(39.6, 16.49552861869053)
(39.72, 16.90801787933447)
(39.84, 15.790739139978404)
(39.96, 15.95148540062234)
(40.08, 15.523341062256558)
(40.2, 15.75581051836011)
(40.32, 16.619419974463664)
(40.44, 16.28471143056722)
(40.56, 15.679208886670772)
(40.68, 14.773630342774329)
(40.8, 14.974451798877881)
(40.92, 15.933524254981434)
(41.04, 15.81578471108499)
(41.16, 16.81199116718855)
(41.28, 16.0210456232921)
(41.4, 16.98218907939565)
(41.52, 15.700382535499203)
(41.64, 15.542161991602761)
(41.76, 15.528853447706314)
(41.88, 15.482113903809868)
(42.0, 15.101486359913423)
(42.12, 15.928017616105361)
(42.24, 15.391219921731903)
(42.36, 14.497517227358449)
(42.48, 15.286827532984997)
(42.6, 14.666184838611539)
(42.72, 14.658879144238085)
(42.84, 15.539127449864624)
(42.96, 15.61873975549117)
(43.08, 14.617044061117715)
(43.2, 14.15918036674426)
(43.32, 13.924415672370804)
(43.44, 13.721595977997351)
(43.56, 13.082777283623892)
(43.68, 14.28953058925044)
(43.8, 13.803735894876981)
(43.92, 13.768621200503526)
(44.04, 12.868034989030564)
(44.16, 13.350890990736183)
(44.28, 12.9265369924418)
(44.4, 14.41568199414742)
(44.52, 13.003900995853034)
(44.64, 13.331474997558656)
(44.76, 12.67391599926428)
(44.88, 14.152391000969892)
(45.0, 12.179507002675512)
(45.12, 13.234061004381132)
(45.24, 12.314285006086745)
(45.36, 12.520930007792368)
(45.48, 12.02890000949799)
(45.6, 12.022317011203604)
(45.72, 11.900370012909224)
(45.84, 12.66246801461484)
(45.96, 13.031704016320461)
(46.08, 12.480343241507995)
(46.2, 11.75573144125915)
(46.32, 12.028054641010305)
(46.44, 12.36133184076146)
(46.56, 11.776007040512612)
(46.68, 11.757994240263766)
(46.8, 11.257372440014922)
(46.92, 11.767607639766076)
(47.04, 11.114199839517234)
(47.16, 13.06414003926839)
(47.28, 11.588185239019541)
(47.4, 11.166624438770697)
(47.52, 11.593617638521847)
(47.64, 12.324219838273004)
(47.76, 11.378354038024163)
(47.88, 11.132692237775313)
(48.0, 11.07443043752647)
(48.12, 10.932304650369828)
(48.24, 11.429454822539775)
(48.36, 11.87195799430973)
(48.48, 10.886329166079685)
(48.6, 11.783490337849631)
(48.72, 10.749938509619584)
(48.84, 10.78968568138953)
(48.96, 11.177546853159482)
(49.08, 10.581040024929434)
(49.2, 10.845320196699385)
(49.32, 10.116512368469339)
(49.44, 10.16452254023929)
(49.56, 10.734555712009236)
(49.68, 10.551811883779187)
(49.8, 9.316668055549139)
(49.92, 9.79248122731909)
(50.04, 10.548503325537103)
(50.16, 9.593955090704037)
(50.28, 9.516775855870966)
(50.4, 9.934268621037901)
(50.52, 9.103963386204832)
(50.64, 9.640322151371771)
(50.76, 9.646658916538708)
(50.88, 10.084088681705639)
(51.0, 9.649656446872573)
(51.12, 9.581661212039508)
(51.24, 8.772734977206438)
(51.36, 8.903836742373377)
(51.48, 8.925517507540315)
(51.6, 9.022313272707244)
(51.72, 9.26003903787418)
(51.84, 7.80140680304111)
(51.96, 8.008810568208045)
(52.08, 7.78018759011576)
(52.2, 7.973687756048958)
(52.32, 8.212525921982156)
(52.44, 9.339417087915356)
(52.56, 8.316750253848548)
(52.68, 8.675230419781746)
(52.8, 8.544854585714946)
(52.92, 8.811596751648143)
(53.04, 8.030100917581342)
(53.16, 7.451809083514538)
(53.28, 7.206351249447733)
(53.4, 8.128973415380932)
(53.52, 8.517527581314123)
(53.64, 6.945452747247327)
(53.76, 7.182413913180525)
(53.88, 7.085017079113719)
(54.0, 7.828333245046917)
(54.12, 6.688809562090753)
(54.24, 7.942058547797853)
(54.36, 8.163327533504958)
(54.48, 6.226784519212064)
(54.6, 6.390911504919164)
(54.72, 5.93103049062627)
(54.84, 7.01018847633337)
(54.96, 6.388226462040474)
(55.08, 5.6736154477475775)
(55.2, 7.373812433454683)
(55.32, 6.599167419161786)
(55.44, 6.49850140486889)
(55.56, 6.184933390575991)
(55.68, 7.264982376283095)
(55.8, 7.483431361990198)
(55.92, 5.492462347697303)
(56.04, 6.924177254343912)
(56.16, 6.010141876672086)
(56.28, 5.640007499000256)
(56.4, 6.314861121328429)
(56.52, 5.5541587436566004)
(56.64, 5.465813365984776)
(56.76, 5.870062988312949)
(56.88, 6.96319761064112)
(57.0, 5.082634232969293)
(57.12, 5.9214748552974665)
(57.24, 6.315826477625638)
(57.36, 6.2882340999538116)
(57.48, 5.408180722281986)
(57.6, 6.213860344610158)
(57.72, 5.5083139669383305)
(57.84, 5.635831589266503)
(57.96, 6.1935772115946754)
(58.08, 5.826727215054428)
(58.2, 5.659164329028967)
(58.32, 6.139057443003508)
(58.44, 6.231181556978048)
(58.56, 6.91319167095259)
(58.68, 5.875912784927128)
(58.8, 5.575235898901669)
(58.92, 5.103550012876209)
(59.04, 7.0849751268507495)
(59.16, 5.499612240825289)
(59.28, 6.25390035479983)
(59.4, 5.596725468774371)
(59.52, 5.6255665827489105)
(59.64, 5.6478506967234505)
(59.76, 6.328872810697991)
(59.88, 6.911393924672531)
(60.0, 7.197768038647072)
(60.12, 6.134741875594258)
(60.24, 5.466416599170706)
(60.36, 5.967379322747153)
