"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.05142518994E+005, +2.66433997174E+001, +0.00000000000E+000
+1.05726452449E+005, +2.67430360968E+001, +0.00000000000E+000
+1.06310385904E+005, +2.68428059333E+001, +0.00000000000E+000
+1.06894319359E+005, +2.69439483237E+001, +0.00000000000E+000
+1.07478252814E+005, +2.70441500526E+001, +0.00000000000E+000
+1.08062186269E+005, +2.71454756331E+001, +0.00000000000E+000
+1.08646119724E+005, +2.72435734876E+001, +0.00000000000E+000
+1.09230053179E+005, +2.73412126429E+001, +0.00000000000E+000
+1.09813986634E+005, +2.74381825381E+001, +0.00000000000E+000
+1.10397920089E+005, +2.75352901066E+001, +0.00000000000E+000
+1.10981853544E+005, +2.76327935495E+001, +0.00000000000E+000
+1.11565786999E+005, +2.77299271945E+001, +0.00000000000E+000
+1.12149720454E+005, +2.78233373761E+001, +0.00000000000E+000
+1.12733653909E+005, +2.79206565364E+001, +0.00000000000E+000
+1.13317587364E+005, +2.80160564355E+001, +0.00000000000E+000
+1.13901520819E+005, +2.81097316822E+001, +0.00000000000E+000
+1.14485454274E+005, +2.82055374941E+001, +0.00000000000E+000
+1.15069387729E+005, +2.82982640087E+001, +0.00000000000E+000
+1.15653321185E+005, +2.83929950150E+001, +0.00000000000E+000
+1.16237254640E+005, +2.84859847060E+001, +0.00000000000E+000
+1.16821188095E+005, +2.85771228262E+001, +0.00000000000E+000
+1.17503769408E+005, +2.86852228360E+001, +0.00000000000E+000
+1.18310735286E+005, +2.88090466233E+001, +0.00000000000E+000
+1.19117701165E+005, +2.89376762095E+001, +0.00000000000E+000
+1.19924667043E+005, +2.90626359050E+001, +0.00000000000E+000
+1.20731632922E+005, +2.91855983622E+001, +0.00000000000E+000
+1.21538598800E+005, +2.93092365742E+001, +0.00000000000E+000
+1.22345564679E+005, +2.94320340158E+001, +0.00000000000E+000
+1.23152530557E+005, +2.95531093635E+001, +0.00000000000E+000
+1.23959496436E+005, +2.96746048404E+001, +0.00000000000E+000
+1.24766462314E+005, +2.97933306583E+001, +0.00000000000E+000
+1.25573428193E+005, +2.99117432510E+001, +0.00000000000E+000
+1.26380394071E+005, +3.00321926624E+001, +0.00000000000E+000
+1.27187359950E+005, +3.01495377469E+001, +0.00000000000E+000
+1.27994325828E+005, +3.02669113314E+001, +0.00000000000E+000
+1.28801291707E+005, +3.03797920775E+001, +0.00000000000E+000
+1.29608257585E+005, +3.04975709683E+001, +0.00000000000E+000
+1.30415223464E+005, +3.06106128664E+001, +0.00000000000E+000
+1.31222189342E+005, +3.07251121897E+001, +0.00000000000E+000
+1.32029155221E+005, +3.08381522359E+001, +0.00000000000E+000
+1.32836121099E+005, +3.09505832657E+001, +0.00000000000E+000
+1.33643086978E+005, +3.10623507076E+001, +0.00000000000E+000
+1.34450052856E+005, +3.11709918877E+001, +0.00000000000E+000
+1.35257018735E+005, +3.12814620032E+001, +0.00000000000E+000
+1.36063984613E+005, +3.13910916443E+001, +0.00000000000E+000
+1.36870950492E+005, +3.14974280079E+001, +0.00000000000E+000
+1.37677916370E+005, +3.16073859743E+001, +0.00000000000E+000
+1.38484882249E+005, +3.17131322064E+001, +0.00000000000E+000
+1.39291848127E+005, +3.18194900528E+001, +0.00000000000E+000
+1.40098814006E+005, +3.19254746410E+001, +0.00000000000E+000
+1.40905779884E+005, +3.20290440905E+001, +0.00000000000E+000
+1.41712745763E+005, +3.21332084861E+001, +0.00000000000E+000
+1.42519711641E+005, +3.22376137449E+001, +0.00000000000E+000
+1.43326677520E+005, +3.23390190992E+001, +0.00000000000E+000
+1.44133643398E+005, +3.24414925873E+001, +0.00000000000E+000
+1.44940609277E+005, +3.25430268328E+001, +0.00000000000E+000
+1.45747575155E+005, +3.26460404288E+001, +0.00000000000E+000
+1.46554541034E+005, +3.27403099397E+001, +0.00000000000E+000
+1.47361506912E+005, +3.28386769213E+001, +0.00000000000E+000
+1.48168472791E+005, +3.29391557473E+001, +0.00000000000E+000
+1.48975438669E+005, +3.30375088769E+001, +0.00000000000E+000
+1.49782404548E+005, +3.31321590007E+001, +0.00000000000E+000
+1.50589370426E+005, +3.32305130500E+001, +0.00000000000E+000
+1.51396336305E+005, +3.33268532557E+001, +0.00000000000E+000
+1.52203302183E+005, +3.34221310318E+001, +0.00000000000E+000
+1.53010268062E+005, +3.35146494724E+001, +0.00000000000E+000
+1.53817233940E+005, +3.36083680715E+001, +0.00000000000E+000
+1.54624199819E+005, +3.37034559515E+001, +0.00000000000E+000
+1.55431165697E+005, +3.37964911531E+001, +0.00000000000E+000
+1.56238131576E+005, +3.38865160261E+001, +0.00000000000E+000
+1.57045097454E+005, +3.39785014602E+001, +0.00000000000E+000
+1.57852063333E+005, +3.40684765156E+001, +0.00000000000E+000
+1.58659029211E+005, +3.41582743622E+001, +0.00000000000E+000
+1.59465995090E+005, +3.42486412104E+001, +0.00000000000E+000
+1.60272960968E+005, +3.43377016295E+001, +0.00000000000E+000
+1.61079926847E+005, +3.44240857780E+001, +0.00000000000E+000
+1.61886892725E+005, +3.45107502298E+001, +0.00000000000E+000
+1.62832791065E+005, +3.46113701166E+001, +0.00000000000E+000
+1.63947633048E+005, +3.47308769828E+001, +0.00000000000E+000
+1.65062475030E+005, +3.48497452776E+001, +0.00000000000E+000
+1.66177317013E+005, +3.49654203051E+001, +0.00000000000E+000
+1.67292158995E+005, +3.50814107073E+001, +0.00000000000E+000
+1.68407000978E+005, +3.51952589726E+001, +0.00000000000E+000
+1.69521842960E+005, +3.53091358050E+001, +0.00000000000E+000
+1.70636684943E+005, +3.54219040437E+001, +0.00000000000E+000
+1.71751526925E+005, +3.55323760076E+001, +0.00000000000E+000
+1.72866368908E+005, +3.56429665182E+001, +0.00000000000E+000
+1.73981210890E+005, +3.57528349238E+001, +0.00000000000E+000
+1.75096052873E+005, +3.58593811597E+001, +0.00000000000E+000
+1.76210894855E+005, +3.59666755990E+001, +0.00000000000E+000
+1.77325736838E+005, +3.60731678618E+001, +0.00000000000E+000
+1.78440578820E+005, +3.61792001761E+001, +0.00000000000E+000
+1.79555420803E+005, +3.62815776821E+001, +0.00000000000E+000
+1.80670262785E+005, +3.63858787077E+001, +0.00000000000E+000
+1.81785104768E+005, +3.64852719318E+001, +0.00000000000E+000
+1.82899946750E+005, +3.65885159264E+001, +0.00000000000E+000
+1.84014788733E+005, +3.66854637213E+001, +0.00000000000E+000
+1.85129630715E+005, +3.67862728236E+001, +0.00000000000E+000
+1.86244472698E+005, +3.68844639741E+001, +0.00000000000E+000
+1.87359314680E+005, +3.69827330450E+001, +0.00000000000E+000
+1.88474156663E+005, +3.70779782584E+001, +0.00000000000E+000
+1.89588998645E+005, +3.71736060751E+001, +0.00000000000E+000
+1.90703840628E+005, +3.72676003429E+001, +0.00000000000E+000
+1.91818682610E+005, +3.73605088388E+001, +0.00000000000E+000
+1.92933524593E+005, +3.74531244191E+001, +0.00000000000E+000
+1.94048366575E+005, +3.75476576610E+001, +0.00000000000E+000
+1.95163208558E+005, +3.76366739722E+001, +0.00000000000E+000
+1.96278050540E+005, +3.77277328257E+001, +0.00000000000E+000
+1.97392892523E+005, +3.78165386144E+001, +0.00000000000E+000
+1.98507734505E+005, +3.79046564740E+001, +0.00000000000E+000
+1.99622576488E+005, +3.79929621374E+001, +0.00000000000E+000
+2.00737418470E+005, +3.80799523496E+001, +0.00000000000E+000
+2.01852260453E+005, +3.81670624573E+001, +0.00000000000E+000
+2.02967102435E+005, +3.82524142686E+001, +0.00000000000E+000
+2.04081944418E+005, +3.83361198219E+001, +0.00000000000E+000
+2.05196786400E+005, +3.84195554474E+001, +0.00000000000E+000
+2.06311628383E+005, +3.85017922091E+001, +0.00000000000E+000
+2.07426470365E+005, +3.85837873127E+001, +0.00000000000E+000
+2.08541312348E+005, +3.86655259289E+001, +0.00000000000E+000
+2.09656154330E+005, +3.87464067625E+001, +0.00000000000E+000
+2.10770996313E+005, +3.88261606894E+001, +0.00000000000E+000
+2.11885838295E+005, +3.89055953796E+001, +0.00000000000E+000
+2.13000680278E+005, +3.89839950137E+001, +0.00000000000E+000
+2.14115522260E+005, +3.90606197476E+001, +0.00000000000E+000
+2.15230364243E+005, +3.91367854225E+001, +0.00000000000E+000
+2.16345206225E+005, +3.92152937327E+001, +0.00000000000E+000
+2.17460048208E+005, +3.92908146279E+001, +0.00000000000E+000
+2.18574890190E+005, +3.93648626607E+001, +0.00000000000E+000
+2.19689732173E+005, +3.94394502038E+001, +0.00000000000E+000
+2.20804574155E+005, +3.95137164800E+001, +0.00000000000E+000
+2.21919416138E+005, +3.95850420650E+001, +0.00000000000E+000
+2.23034258120E+005, +3.96598069362E+001, +0.00000000000E+000
+2.24337437957E+005, +3.97405765098E+001, +0.00000000000E+000
+2.25873374254E+005, +3.98375681546E+001, +0.00000000000E+000
+2.27409310551E+005, +3.99358972447E+001, +0.00000000000E+000
+2.28945246847E+005, +4.00295124201E+001, +0.00000000000E+000
+2.30481183144E+005, +4.01258440129E+001, +0.00000000000E+000
+2.32017119440E+005, +4.02168982948E+001, +0.00000000000E+000
+2.33553055737E+005, +4.03078690272E+001, +0.00000000000E+000
+2.35088992034E+005, +4.03998294798E+001, +0.00000000000E+000
+2.36624928330E+005, +4.04890040609E+001, +0.00000000000E+000
+2.38160864627E+005, +4.05752799805E+001, +0.00000000000E+000
+2.39696800924E+005, +4.06641550311E+001, +0.00000000000E+000
+2.41232737220E+005, +4.07509280419E+001, +0.00000000000E+000
+2.42768673517E+005, +4.08344913174E+001, +0.00000000000E+000
+2.44304609814E+005, +4.09213416165E+001, +0.00000000000E+000
+2.45840546110E+005, +4.10036176973E+001, +0.00000000000E+000
+2.47376482407E+005, +4.10867806821E+001, +0.00000000000E+000
+2.48912418704E+005, +4.11674249864E+001, +0.00000000000E+000
+2.50448355000E+005, +4.12460721238E+001, +0.00000000000E+000
+2.51984291297E+005, +4.13270765607E+001, +0.00000000000E+000
+2.53520227594E+005, +4.14062985907E+001, +0.00000000000E+000
+2.55056163890E+005, +4.14831594481E+001, +0.00000000000E+000
+2.56592100187E+005, +4.15596356842E+001, +0.00000000000E+000
+2.58128036484E+005, +4.16349920077E+001, +0.00000000000E+000
+2.59663972780E+005, +4.17104589930E+001, +0.00000000000E+000
+2.61199909077E+005, +4.17835956259E+001, +0.00000000000E+000
+2.62735845374E+005, +4.18559361122E+001, +0.00000000000E+000
+2.64271781670E+005, +4.19285116351E+001, +0.00000000000E+000
+2.65807717967E+005, +4.20009952869E+001, +0.00000000000E+000
+2.67343654264E+005, +4.20724672717E+001, +0.00000000000E+000
+2.68879590560E+005, +4.21416598706E+001, +0.00000000000E+000
+2.70415526857E+005, +4.22099338501E+001, +0.00000000000E+000
+2.71951463153E+005, +4.22781249025E+001, +0.00000000000E+000
+2.73487399450E+005, +4.23473415052E+001, +0.00000000000E+000
+2.75023335747E+005, +4.24131404310E+001, +0.00000000000E+000
+2.76559272043E+005, +4.24790703863E+001, +0.00000000000E+000
+2.78095208340E+005, +4.25446066031E+001, +0.00000000000E+000
+2.79631144637E+005, +4.26092097051E+001, +0.00000000000E+000
+2.81167080933E+005, +4.26743305245E+001, +0.00000000000E+000
+2.82703017230E+005, +4.27385116450E+001, +0.00000000000E+000
+2.84238953527E+005, +4.27994406332E+001, +0.00000000000E+000
+2.85774889823E+005, +4.28591908006E+001, +0.00000000000E+000
+2.87310826120E+005, +4.29224292351E+001, +0.00000000000E+000
+2.88846762417E+005, +4.29839978659E+001, +0.00000000000E+000
+2.90382698713E+005, +4.30428402409E+001, +0.00000000000E+000
+2.91918635010E+005, +4.31026258719E+001, +0.00000000000E+000
+2.93454571307E+005, +4.31604308557E+001, +0.00000000000E+000
+2.94990507603E+005, +4.32180868276E+001, +0.00000000000E+000
+2.96526443900E+005, +4.32753525785E+001, +0.00000000000E+000
+2.98062380197E+005, +4.33333585458E+001, +0.00000000000E+000
+2.99598316493E+005, +4.33893041982E+001, +0.00000000000E+000
+3.01134252790E+005, +4.34443678017E+001, +0.00000000000E+000
+3.02670189087E+005, +4.35002821013E+001, +0.00000000000E+000
+3.04206125383E+005, +4.35546576472E+001, +0.00000000000E+000
+3.05742061680E+005, +4.36084016466E+001, +0.00000000000E+000
+3.07277997977E+005, +4.36596089033E+001, +0.00000000000E+000
+3.09073410460E+005, +4.37213687770E+001, +0.00000000000E+000
+3.11189495380E+005, +4.37932302552E+001, +0.00000000000E+000
+3.13305580300E+005, +4.38659779134E+001, +0.00000000000E+000
+3.15421665220E+005, +4.39356020974E+001, +0.00000000000E+000
+3.17537750140E+005, +4.40047308550E+001, +0.00000000000E+000
+3.19653835060E+005, +4.40740989234E+001, +0.00000000000E+000
+3.21769919980E+005, +4.41407009064E+001, +0.00000000000E+000
+3.23886004900E+005, +4.42054300211E+001, +0.00000000000E+000
+3.26002089820E+005, +4.42699482915E+001, +0.00000000000E+000
+3.28118174740E+005, +4.43340881085E+001, +0.00000000000E+000
+3.30234259660E+005, +4.43993141501E+001, +0.00000000000E+000
+3.32350344580E+005, +4.44616935885E+001, +0.00000000000E+000
+3.34466429500E+005, +4.45229772529E+001, +0.00000000000E+000
+3.36582514420E+005, +4.45845882789E+001, +0.00000000000E+000
+3.38698599340E+005, +4.46454232372E+001, +0.00000000000E+000
+3.40814684260E+005, +4.47027305322E+001, +0.00000000000E+000
+3.42930769180E+005, +4.47624673288E+001, +0.00000000000E+000
+3.45046854100E+005, +4.48208013473E+001, +0.00000000000E+000
+3.47162939020E+005, +4.48798224723E+001, +0.00000000000E+000
+3.49279023940E+005, +4.49339269007E+001, +0.00000000000E+000
+3.51395108860E+005, +4.49896635912E+001, +0.00000000000E+000
+3.53511193780E+005, +4.50469381519E+001, +0.00000000000E+000
+3.55627278700E+005, +4.51015596857E+001, +0.00000000000E+000
+3.57743363620E+005, +4.51566838074E+001, +0.00000000000E+000
+3.59859448540E+005, +4.52084147890E+001, +0.00000000000E+000
+3.61975533461E+005, +4.52606582725E+001, +0.00000000000E+000
+3.64091618381E+005, +4.53107017937E+001, +0.00000000000E+000
+3.66207703301E+005, +4.53620496336E+001, +0.00000000000E+000
+3.68323788221E+005, +4.54154761775E+001, +0.00000000000E+000
+3.70439873141E+005, +4.54645108659E+001, +0.00000000000E+000
+3.72555958061E+005, +4.55139165915E+001, +0.00000000000E+000
+3.74672042981E+005, +4.55641577851E+001, +0.00000000000E+000
+3.76788127901E+005, +4.56099571137E+001, +0.00000000000E+000
+3.78904212821E+005, +4.56597638078E+001, +0.00000000000E+000
+3.81020297741E+005, +4.57052838618E+001, +0.00000000000E+000
+3.83136382661E+005, +4.57543382974E+001, +0.00000000000E+000
+3.85252467581E+005, +4.58012722190E+001, +0.00000000000E+000
+3.87368552501E+005, +4.58439068307E+001, +0.00000000000E+000
+3.89484637421E+005, +4.58906073858E+001, +0.00000000000E+000
+3.91600722341E+005, +4.59366522650E+001, +0.00000000000E+000
+3.93716807261E+005, +4.59804895142E+001, +0.00000000000E+000
+3.95832892181E+005, +4.60249605764E+001, +0.00000000000E+000
+3.97948977101E+005, +4.60680391914E+001, +0.00000000000E+000
+4.00065062021E+005, +4.61121035968E+001, +0.00000000000E+000
+4.02181146941E+005, +4.61544933024E+001, +0.00000000000E+000
+4.04297231861E+005, +4.61958436888E+001, +0.00000000000E+000
+4.06413316781E+005, +4.62351492285E+001, +0.00000000000E+000
+4.08529401701E+005, +4.62779926734E+001, +0.00000000000E+000
+4.10645486621E+005, +4.63176735301E+001, +0.00000000000E+000
+4.12761571541E+005, +4.63598471789E+001, +0.00000000000E+000
+4.14877656461E+005, +4.63984940831E+001, +0.00000000000E+000
+4.16993741381E+005, +4.64410555665E+001, +0.00000000000E+000
+4.19109826301E+005, +4.64764534606E+001, +0.00000000000E+000
+4.21225911221E+005, +4.65153272719E+001, +0.00000000000E+000
+4.23341996141E+005, +4.65554234203E+001, +0.00000000000E+000
+4.25815565709E+005, +4.65965138485E+001, +0.00000000000E+000
+4.28730931013E+005, +4.66509429024E+001, +0.00000000000E+000
+4.31646296317E+005, +4.67014979726E+001, +0.00000000000E+000
+4.34561661621E+005, +4.67504456189E+001, +0.00000000000E+000
+4.37477026926E+005, +4.68022137343E+001, +0.00000000000E+000
+4.40392392230E+005, +4.68523094237E+001, +0.00000000000E+000
+4.43307757534E+005, +4.68982635084E+001, +0.00000000000E+000
+4.46223122838E+005, +4.69478323768E+001, +0.00000000000E+000
+4.49138488142E+005, +4.69939089394E+001, +0.00000000000E+000
+4.52053853447E+005, +4.70429703684E+001, +0.00000000000E+000
+4.54969218751E+005, +4.70885361653E+001, +0.00000000000E+000
+4.57884584055E+005, +4.71343217400E+001, +0.00000000000E+000
+4.60799949359E+005, +4.71791527047E+001, +0.00000000000E+000
+4.63715314663E+005, +4.72242171456E+001, +0.00000000000E+000
+4.66630679968E+005, +4.72677592447E+001, +0.00000000000E+000
+4.69546045272E+005, +4.73096205663E+001, +0.00000000000E+000
+4.72461410576E+005, +4.73543008000E+001, +0.00000000000E+000
+4.75376775880E+005, +4.73971384494E+001, +0.00000000000E+000
+4.78292141184E+005, +4.74374206866E+001, +0.00000000000E+000
+4.81207506489E+005, +4.74816964026E+001, +0.00000000000E+000
+4.84122871793E+005, +4.75370100627E+001, +0.00000000000E+000
+4.87038237097E+005, +4.75816550383E+001, +0.00000000000E+000
+4.89953602401E+005, +4.76216132504E+001, +0.00000000000E+000
+4.92868967705E+005, +4.76612414154E+001, +0.00000000000E+000
+4.95784333010E+005, +4.77032782291E+001, +0.00000000000E+000
+4.98699698314E+005, +4.77421575646E+001, +0.00000000000E+000
+5.01615063618E+005, +4.77805567615E+001, +0.00000000000E+000
+5.04530428922E+005, +4.78202241213E+001, +0.00000000000E+000
+5.07445794226E+005, +4.78576361589E+001, +0.00000000000E+000
+5.10361159531E+005, +4.78963518710E+001, +0.00000000000E+000
+5.13276524835E+005, +4.79328516558E+001, +0.00000000000E+000
+5.16191890139E+005, +4.79693699463E+001, +0.00000000000E+000
+5.19107255443E+005, +4.80058444075E+001, +0.00000000000E+000
+5.22022620747E+005, +4.80229156137E+001, +0.00000000000E+000
+5.24937986052E+005, +4.80602467298E+001, +0.00000000000E+000
+5.27853351356E+005, +4.80966927623E+001, +0.00000000000E+000
+5.30768716660E+005, +4.81321935970E+001, +0.00000000000E+000
+5.33684081964E+005, +4.81672914449E+001, +0.00000000000E+000
+5.36599447268E+005, +4.82020003892E+001, +0.00000000000E+000
+5.39514812573E+005, +4.82392011893E+001, +0.00000000000E+000
+5.42430177877E+005, +4.82720414138E+001, +0.00000000000E+000
+5.45345543181E+005, +4.83071499911E+001, +0.00000000000E+000
+5.48260908485E+005, +4.83388316039E+001, +0.00000000000E+000
+5.51176273789E+005, +4.83752081113E+001, +0.00000000000E+000
+5.54091639094E+005, +4.84073543805E+001, +0.00000000000E+000
+5.57007004398E+005, +4.84384863620E+001, +0.00000000000E+000
+5.59922369702E+005, +4.84745154077E+001, +0.00000000000E+000
+5.62837735006E+005, +4.85048572601E+001, +0.00000000000E+000
+5.65753100310E+005, +4.85392969585E+001, +0.00000000000E+000
+5.68668465615E+005, +4.85724793471E+001, +0.00000000000E+000
+5.71583830919E+005, +4.86185655755E+001, +0.00000000000E+000
+5.74499196223E+005, +4.86499218252E+001, +0.00000000000E+000
+5.77414561527E+005, +4.86837164279E+001, +0.00000000000E+000
+5.80329926831E+005, +4.87126940630E+001, +0.00000000000E+000
+5.83245292136E+005, +4.87422845471E+001, +0.00000000000E+000
+5.86653169970E+005, +4.87783238127E+001, +0.00000000000E+000
+5.90669717121E+005, +4.88217136004E+001, +0.00000000000E+000
+5.94686264273E+005, +4.88648799495E+001, +0.00000000000E+000
+5.98702811424E+005, +4.89062654958E+001, +0.00000000000E+000
+6.02719358575E+005, +4.89486002371E+001, +0.00000000000E+000
+6.06735905726E+005, +4.89876571522E+001, +0.00000000000E+000
+6.10752452877E+005, +4.90285811145E+001, +0.00000000000E+000
+6.14769000028E+005, +4.90724632712E+001, +0.00000000000E+000
+6.18785547179E+005, +4.91111463762E+001, +0.00000000000E+000
+6.22802094330E+005, +4.91496511484E+001, +0.00000000000E+000
+6.26818641481E+005, +4.91701684383E+001, +0.00000000000E+000
+6.30835188632E+005, +4.92118965435E+001, +0.00000000000E+000
+6.34851735783E+005, +4.92491960689E+001, +0.00000000000E+000
+6.38868282934E+005, +4.92872537969E+001, +0.00000000000E+000
+6.42884830085E+005, +4.93270149598E+001, +0.00000000000E+000
+6.46901377236E+005, +4.93655464596E+001, +0.00000000000E+000
+6.50917924388E+005, +4.94005953756E+001, +0.00000000000E+000
+6.54934471539E+005, +4.94402553860E+001, +0.00000000000E+000
+6.58951018690E+005, +4.94789688356E+001, +0.00000000000E+000
+6.62967565841E+005, +4.95168908198E+001, +0.00000000000E+000
+6.66984112992E+005, +4.95521593440E+001, +0.00000000000E+000
+6.71000660143E+005, +4.95884691233E+001, +0.00000000000E+000
+6.75017207294E+005, +4.96250099683E+001, +0.00000000000E+000
+6.79033754445E+005, +4.96621380764E+001, +0.00000000000E+000
+6.83050301596E+005, +4.96969497456E+001, +0.00000000000E+000
+6.87066848747E+005, +4.97324435981E+001, +0.00000000000E+000
+6.91083395898E+005, +4.97714750264E+001, +0.00000000000E+000
+6.95099943049E+005, +4.98053600672E+001, +0.00000000000E+000
+6.99116490200E+005, +4.98420869529E+001, +0.00000000000E+000
+7.03133037351E+005, +4.98761734465E+001, +0.00000000000E+000
+7.07149584503E+005, +4.99103694270E+001, +0.00000000000E+000
+7.11166131654E+005, +4.99460493524E+001, +0.00000000000E+000
+7.15182678805E+005, +4.99786981991E+001, +0.00000000000E+000
+7.19199225956E+005, +5.00144113490E+001, +0.00000000000E+000
+7.23215773107E+005, +5.00500124401E+001, +0.00000000000E+000
+7.27232320258E+005, +5.00851075715E+001, +0.00000000000E+000
+7.31248867409E+005, +5.01181489067E+001, +0.00000000000E+000
+7.35265414560E+005, +5.01872534112E+001, +0.00000000000E+000
+7.39281961711E+005, +5.02206438001E+001, +0.00000000000E+000
+7.43298508862E+005, +5.02561892030E+001, +0.00000000000E+000
+7.47315056013E+005, +5.02889600806E+001, +0.00000000000E+000
+7.51331603164E+005, +5.03222640218E+001, +0.00000000000E+000
+7.55348150315E+005, +5.03552263974E+001, +0.00000000000E+000
+7.59364697466E+005, +5.03905583013E+001, +0.00000000000E+000
+7.63381244617E+005, +5.04224168059E+001, +0.00000000000E+000
+7.67397791769E+005, +5.04563512585E+001, +0.00000000000E+000
+7.71414338920E+005, +5.04895007275E+001, +0.00000000000E+000
+7.75430886071E+005, +5.05236567276E+001, +0.00000000000E+000
+7.79447433222E+005, +5.05553683978E+001, +0.00000000000E+000
+7.83463980373E+005, +5.05736920803E+001, +0.00000000000E+000
+7.87480527524E+005, +5.06079946029E+001, +0.00000000000E+000
+7.91497074675E+005, +5.06403682710E+001, +0.00000000000E+000
+7.95513621826E+005, +5.06732829934E+001, +0.00000000000E+000
+7.99530168977E+005, +5.07049860762E+001, +0.00000000000E+000
+8.03546716128E+005, +5.07361123717E+001, +0.00000000000E+000
+8.08241805965E+005, +5.07729029110E+001, +0.00000000000E+000
+8.13792466699E+005, +5.08174720086E+001, +0.00000000000E+000
+8.19343127433E+005, +5.08625568692E+001, +0.00000000000E+000
+8.24893788167E+005, +5.09084884783E+001, +0.00000000000E+000
+8.30444448902E+005, +5.09522468429E+001, +0.00000000000E+000
+8.35995109636E+005, +5.09955788812E+001, +0.00000000000E+000
+8.41545770370E+005, +5.10395727181E+001, +0.00000000000E+000
+8.47096431105E+005, +5.10827763337E+001, +0.00000000000E+000
+8.52647091839E+005, +5.11261870833E+001, +0.00000000000E+000
+8.58197752573E+005, +5.11692656234E+001, +0.00000000000E+000
+8.63748413308E+005, +5.12134103444E+001, +0.00000000000E+000
+8.69299074042E+005, +5.12572507445E+001, +0.00000000000E+000
+8.74849734776E+005, +5.12988623580E+001, +0.00000000000E+000
+8.80400395511E+005, +5.13399683429E+001, +0.00000000000E+000
+8.85951056245E+005, +5.13841480213E+001, +0.00000000000E+000
+8.91501716979E+005, +5.14281736828E+001, +0.00000000000E+000
+8.97052377714E+005, +5.14700749819E+001, +0.00000000000E+000
+9.02603038448E+005, +5.15129065358E+001, +0.00000000000E+000
+9.08153699182E+005, +5.15674878234E+001, +0.00000000000E+000
+9.13704359917E+005, +5.16099435383E+001, +0.00000000000E+000
+9.19255020651E+005, +5.16526599573E+001, +0.00000000000E+000
+9.24805681385E+005, +5.16963277107E+001, +0.00000000000E+000
+9.30356342120E+005, +5.17399084139E+001, +0.00000000000E+000
+9.35907002854E+005, +5.17807244412E+001, +0.00000000000E+000
+9.41457663588E+005, +5.18226019286E+001, +0.00000000000E+000
+9.47008324323E+005, +5.18660722018E+001, +0.00000000000E+000
+9.52558985057E+005, +5.19079467804E+001, +0.00000000000E+000
+9.58109645791E+005, +5.19502039796E+001, +0.00000000000E+000
+9.63660306526E+005, +5.19916174198E+001, +0.00000000000E+000
+9.69210967260E+005, +5.20340120121E+001, +0.00000000000E+000
+9.74761627994E+005, +5.20767122565E+001, +0.00000000000E+000
+9.80312288728E+005, +5.21200789478E+001, +0.00000000000E+000
+9.85862949463E+005, +5.21634094402E+001, +0.00000000000E+000
+9.91413610197E+005, +5.22029442900E+001, +0.00000000000E+000
+9.96964270931E+005, +5.22454234053E+001, +0.00000000000E+000
+1.00251493167E+006, +5.22866014482E+001, +0.00000000000E+000
+1.00806559240E+006, +5.23299337823E+001, +0.00000000000E+000
+1.01361625313E+006, +5.23721500021E+001, +0.00000000000E+000
+1.01916691387E+006, +5.24134350054E+001, +0.00000000000E+000
+1.02471757460E+006, +5.24556800056E+001, +0.00000000000E+000
+1.03026823534E+006, +5.24989983848E+001, +0.00000000000E+000
+1.03581889607E+006, +5.25419870092E+001, +0.00000000000E+000
+1.04136955681E+006, +5.25830513704E+001, +0.00000000000E+000
+1.04692021754E+006, +5.26014745910E+001, +0.00000000000E+000
+1.05247087827E+006, +5.26439122270E+001, +0.00000000000E+000
+1.05802153901E+006, +5.26855347022E+001, +0.00000000000E+000
+1.06357219974E+006, +5.27271317831E+001, +0.00000000000E+000
+1.06912286048E+006, +5.27713736207E+001, +0.00000000000E+000
+1.07467352121E+006, +5.28105996689E+001, +0.00000000000E+000
+1.08022418195E+006, +5.28528303712E+001, +0.00000000000E+000
+1.08577484268E+006, +5.28935811312E+001, +0.00000000000E+000
+1.09132550341E+006, +5.29355994393E+001, +0.00000000000E+000
+1.09687616415E+006, +5.29785598230E+001, +0.00000000000E+000
+1.10242682488E+006, +5.30187310216E+001, +0.00000000000E+000
+1.10797748562E+006, +5.30592219562E+001, +0.00000000000E+000
+1.11352814635E+006, +5.31022545311E+001, +0.00000000000E+000
+1.12003444471E+006, +5.31487071546E+001, +0.00000000000E+000
+1.12770281060E+006, +5.32091726404E+001, +0.00000000000E+000
+1.13537117649E+006, +5.32647259722E+001, +0.00000000000E+000
+1.14303954238E+006, +5.33575279026E+001, +0.00000000000E+000
+1.15070790827E+006, +5.34182420609E+001, +0.00000000000E+000
+1.15837627416E+006, +5.34781504473E+001, +0.00000000000E+000
+1.16604464006E+006, +5.35370679212E+001, +0.00000000000E+000
+1.17371300595E+006, +5.35969655610E+001, +0.00000000000E+000
+1.18138137184E+006, +5.36581650666E+001, +0.00000000000E+000
+1.18904973773E+006, +5.37170015306E+001, +0.00000000000E+000
+1.19671810362E+006, +5.37784732298E+001, +0.00000000000E+000
+1.20438646951E+006, +5.38375448646E+001, +0.00000000000E+000
+1.21205483540E+006, +5.38973811402E+001, +0.00000000000E+000
+1.21972320129E+006, +5.39588797670E+001, +0.00000000000E+000
+1.22739156718E+006, +5.40210123340E+001, +0.00000000000E+000
