(0.15, -9.23189301708392)
(0.1515, -9.352672633508078)
(0.153015, -9.351090874206577)
(0.15454515, -9.40307654827896)
(0.1560906015, -9.404814822308623)
(0.157651507515, -9.396335825556662)
(0.15922802259015, -9.402303620601373)
(0.160820302816052, -9.446363025052364)
(0.162428505844212, -9.503046400371034)
(0.164052790902654, -9.540664809389213)
(0.165693318811681, -9.533374501642712)
(0.167350251999797, -9.575072996710631)
(0.169023754519795, -9.618995240741327)
(0.170713992064993, -9.654202773761881)
(0.172421131985643, -9.69690907713634)
(0.1741453433055, -9.736709069661458)
(0.175886796738555, -9.770741026872173)
(0.17764566470594, -9.756670422835015)
(0.179422121353, -9.790724674908333)
(0.18121634256653, -9.818505557050429)
(0.183028505992195, -9.793923197207548)
(0.184858791052117, -9.81714254899542)
(0.186707378962638, -9.876958401579174)
(0.188574452752265, -9.857832068972499)
(0.190460197279787, -9.884068261477367)
(0.192364799252585, -9.903531260564534)
(0.194288447245111, -9.881153346305695)
(0.196231331717562, -9.900765119335546)
(0.198193645034738, -9.867297870943034)
(0.200175581485085, -9.817114363937833)
(0.202177337299936, -9.910541298825592)
(0.204199110672935, -9.948601147388217)
(0.206241101779665, -9.990451736019082)
(0.208303512797461, -10.017434618214153)
(0.210386547925436, -9.991284872760076)
(0.21249041340469, -10.01565650853756)
(0.214615317538737, -10.03812892159361)
(0.216761470714125, -10.069809603623042)
(0.218929085421266, -10.098191073508119)
(0.221118376275478, -10.12527983833482)
(0.223329560038233, -10.093738288233297)
(0.225562855638616, -10.119099837832493)
(0.227818484195002, -10.138969257391977)
(0.230096669036952, -10.161154559432887)
(0.232397635727321, -10.175600864948578)
(0.234721612084594, -10.19754943888951)
(0.23706882820544, -10.21883932798012)
(0.239439516487495, -10.240322821726181)
(0.24183391165237, -10.266449562486699)
(0.244252250768893, -10.245816227065603)
(0.246694773276582, -10.257710408769341)
(0.249161721009348, -10.273212140249598)
(0.251653338219442, -10.295038335463005)
(0.254169871601636, -10.311971667908708)
(0.256711570317652, -10.32841373536938)
(0.259278686020829, -10.291948659346275)
(0.261871472881037, -10.316188521091561)
(0.264490187609848, -10.331047731661414)
(0.267135089485946, -10.347358587553686)
(0.269806440380806, -10.366140475823826)
(0.272504504784614, -10.381702803932228)
(0.27522954983246, -10.342050354136973)
(0.277981845330784, -10.361264869667608)
(0.280761663784092, -10.377033292247233)
(0.283569280421933, -10.400032117070381)
(0.286404973226152, -10.410716186746157)
(0.289269022958414, -10.378391592426055)
(0.292161713187998, -10.39354007772286)
(0.295083330319878, -10.40721714661639)
(0.298034163623077, -10.416424393901167)
(0.301014505259308, -10.431172349205497)
(0.304024650311901, -10.394161294988436)
(0.30706489681502, -10.407419405236837)
(0.31013554578317, -10.419855356119854)
(0.313236901241002, -10.432731047237993)
(0.316369270253412, -10.439224853787195)
(0.319532962955946, -10.448299137020712)
(0.322728292585505, -10.468174235263405)
(0.32595557551136, -10.4505304081882)
(0.329215131266474, -10.456196199247913)
(0.332507282579139, -10.467635395988054)
(0.33583235540493, -10.474586522051723)
(0.339190678958979, -10.483818683104374)
(0.342582585748569, -10.492924903067887)
(0.346008411606055, -10.499843457915546)
(0.349468495722115, -10.461275844044295)
(0.352963180679337, -10.46226406915875)
(0.35649281248613, -10.470332345996752)
(0.360057740610991, -10.472425792380136)
(0.363658318017101, -10.480426615563317)
(0.367294901197272, -10.48823575507376)
(0.370967850209245, -10.490105181547136)
(0.374677528711337, -10.443336058123407)
(0.378424303998451, -10.446321294663477)
(0.382208547038435, -10.450219464527208)
(0.38603063250882, -10.457990571288377)
(0.389890938833908, -10.465454031738588)
(0.393789848222247, -10.462581455384452)
(0.397727746704469, -10.416878688812218)
(0.401705024171514, -10.423409935372376)
(0.405722074413229, -10.428959776202817)
(0.409779295157362, -10.434867013475753)
(0.413877088108935, -10.436362498403923)
(0.418015858990025, -10.444001522527614)
(0.422196017579925, -10.445813942171668)
(0.426417977755724, -10.449592187490367)
(0.430682157533281, -10.449767763793048)
(0.434988979108614, -10.455842672696036)
(0.4393388688997, -10.453568879049811)
(0.443732257588697, -10.458077947451144)
(0.448169580164584, -10.461294246028643)
(0.45265127596623, -10.463169619478592)
(0.457177788725892, -10.46729920276347)
(0.461749566613151, -10.47326651081525)
(0.466367062279283, -10.484180228063039)
(0.471030732902076, -10.480853534805036)
(0.475741040231096, -10.492159557738916)
(0.480498450633407, -10.490443949495003)
(0.485303435139741, -10.493767840519894)
(0.490156469491139, -10.496345277092942)
(0.49505803418605, -10.50139800858065)
(0.500008614527911, -10.50257664330357)
(0.50500870067319, -10.45524315675462)
(0.510058787679922, -10.462800063765442)
(0.515159375556721, -10.458204014794632)
(0.520310969312288, -10.463229977208115)
(0.525514079005411, -10.466557913074155)
(0.530769219795465, -10.466874428316899)
(0.53607691199342, -10.466994187324872)
(0.541437681113354, -10.468510875500172)
(0.546852057924488, -10.467495992996987)
(0.552320578503733, -10.46729689203282)
(0.55784378428877, -10.46263679223486)
(0.563422222131658, -10.461139315222738)
(0.569056444352974, -10.463619172914264)
(0.574747008796504, -10.458305142939594)
(0.580494478884469, -10.456890313781557)
(0.586299423673314, -10.458023765688651)
(0.592162417910047, -10.45378128127399)
(0.598084042089147, -10.45203082389628)
(0.604064882510039, -10.45133817866386)
(0.610105531335139, -10.4540066143025)
(0.616206586648491, -10.446058085176318)
(0.622368652514975, -10.44756257905641)
(0.628592339040125, -10.447644077930306)
(0.634878262430526, -10.393622501930906)
(0.641227045054832, -10.393048785519156)
(0.64763931550538, -10.395399654017766)
(0.654115708660434, -10.38959534430181)
(0.660656865747038, -10.38753079673603)
(0.667263434404509, -10.38623826902085)
(0.673936068748554, -10.378744581045979)
(0.680675429436039, -10.378323521282638)
(0.6874821837304, -10.375487674753984)
(0.694357005567704, -10.37057037403801)
(0.701300575623381, -10.363471381094143)
(0.708313581379614, -10.361095823910631)
(0.715396717193411, -10.357534768814077)
(0.722550684365345, -10.347318034845372)
(0.729776191208998, -10.350654416925678)
(0.737073953121088, -10.32128681915458)
(0.744444692652299, -10.315434845001292)
(0.751889139578822, -10.31568797266631)
