"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.40124236244E+004, -4.96523889051E-003, +0.00000000000E+000
+1.40973170084E+004, -5.83823417488E-003, +0.00000000000E+000
+1.41822103925E+004, -4.25167990152E-003, +0.00000000000E+000
+1.42671037766E+004, -4.66806721547E-003, +0.00000000000E+000
+1.43519971606E+004, -4.53429458748E-003, +0.00000000000E+000
+1.44368905447E+004, -4.76751865276E-003, +0.00000000000E+000
+1.45217839288E+004, -4.16856296199E-003, +0.00000000000E+000
+1.46066773128E+004, -4.39046518072E-003, +0.00000000000E+000
+1.46915706969E+004, -4.83518719626E-003, +0.00000000000E+000
+1.47764640809E+004, -5.02666007205E-003, +0.00000000000E+000
+1.48613574650E+004, -4.76721861468E-003, +0.00000000000E+000
+1.49462508491E+004, -4.93567832370E-003, +0.00000000000E+000
+1.50311442331E+004, -4.29726341946E-003, +0.00000000000E+000
+1.51160376172E+004, -4.98648079436E-003, +0.00000000000E+000
+1.52009310013E+004, -4.77688509647E-003, +0.00000000000E+000
+1.52858243853E+004, -5.15135548592E-003, +0.00000000000E+000
+1.53707177694E+004, -3.92360949066E-003, +0.00000000000E+000
+1.54556111534E+004, -4.12051597490E-003, +0.00000000000E+000
+1.55405045375E+004, -4.18337009198E-003, +0.00000000000E+000
+1.56253979216E+004, -5.33004850335E-003, +0.00000000000E+000
+1.57102913056E+004, -5.22730039320E-003, +0.00000000000E+000
+1.57951846897E+004, -5.09961378827E-003, +0.00000000000E+000
+1.58800780738E+004, -5.71336248368E-003, +0.00000000000E+000
+1.59649714578E+004, -3.88903345281E-003, +0.00000000000E+000
+1.60498648419E+004, -6.27424841765E-003, +0.00000000000E+000
+1.61347582259E+004, -4.80005973844E-003, +0.00000000000E+000
+1.62196516100E+004, -5.12235293854E-003, +0.00000000000E+000
+1.63045449941E+004, -4.68450528741E-003, +0.00000000000E+000
+1.63894383781E+004, -4.83693678296E-003, +0.00000000000E+000
+1.64743317622E+004, -3.87736114866E-003, +0.00000000000E+000
+1.65592251463E+004, -6.13967188032E-003, +0.00000000000E+000
+1.66441185303E+004, -5.53569416341E-003, +0.00000000000E+000
+1.67290119144E+004, -4.83609700624E-003, +0.00000000000E+000
+1.68139052984E+004, -4.33749057489E-003, +0.00000000000E+000
+1.68987986825E+004, -4.51557977241E-003, +0.00000000000E+000
+1.69836920666E+004, -3.10011172088E-003, +0.00000000000E+000
+1.70829270686E+004, -4.98244346270E-003, +0.00000000000E+000
+1.72002453412E+004, -5.21208161226E-003, +0.00000000000E+000
+1.73175636138E+004, -4.62910866880E-003, +0.00000000000E+000
+1.74348818864E+004, -5.05633400310E-003, +0.00000000000E+000
+1.75522001589E+004, -5.38114377688E-003, +0.00000000000E+000
+1.76695184315E+004, -3.85461623789E-003, +0.00000000000E+000
+1.77868367041E+004, -3.84755805818E-003, +0.00000000000E+000
+1.79041549767E+004, -5.32470699493E-003, +0.00000000000E+000
+1.80214732493E+004, -4.81830646032E-003, +0.00000000000E+000
+1.81387915219E+004, -3.29294862616E-003, +0.00000000000E+000
+1.82561097945E+004, -4.44380239094E-003, +0.00000000000E+000
+1.83734280670E+004, -4.47578580699E-003, +0.00000000000E+000
+1.84907463396E+004, -5.48347271080E-003, +0.00000000000E+000
+1.86080646122E+004, -4.66603979063E-003, +0.00000000000E+000
+1.87253828848E+004, -5.65487184163E-003, +0.00000000000E+000
+1.88427011574E+004, -6.18039510547E-003, +0.00000000000E+000
+1.89600194300E+004, -4.79114305103E-003, +0.00000000000E+000
+1.90773377026E+004, -5.63354065433E-003, +0.00000000000E+000
+1.91946559751E+004, -5.35353020157E-003, +0.00000000000E+000
+1.93119742477E+004, -4.52854880153E-003, +0.00000000000E+000
+1.94292925203E+004, -5.05527340244E-003, +0.00000000000E+000
+1.95466107929E+004, -5.37281711885E-003, +0.00000000000E+000
+1.96639290655E+004, -5.25365499230E-003, +0.00000000000E+000
+1.97812473381E+004, -6.60970410131E-003, +0.00000000000E+000
+1.98985656106E+004, -5.26086209540E-003, +0.00000000000E+000
+2.00158838832E+004, -4.76061354360E-003, +0.00000000000E+000
+2.01332021558E+004, -6.41902325728E-003, +0.00000000000E+000
+2.02505204284E+004, -5.73497226806E-003, +0.00000000000E+000
+2.03678387010E+004, -4.60865567784E-003, +0.00000000000E+000
+2.04851569736E+004, -5.10798752608E-003, +0.00000000000E+000
+2.06024752462E+004, -4.31955758358E-003, +0.00000000000E+000
+2.07197935187E+004, -5.54262777279E-003, +0.00000000000E+000
+2.08371117913E+004, -5.85236485141E-003, +0.00000000000E+000
+2.09544300639E+004, -6.19348789348E-003, +0.00000000000E+000
+2.10717483365E+004, -4.85249027014E-003, +0.00000000000E+000
+2.11890666091E+004, -5.02071161891E-003, +0.00000000000E+000
+2.13063848817E+004, -5.25509633943E-003, +0.00000000000E+000
+2.14237031543E+004, -5.10017152846E-003, +0.00000000000E+000
+2.15410214268E+004, -4.71362732480E-003, +0.00000000000E+000
+2.16583396994E+004, -3.54554648230E-003, +0.00000000000E+000
+2.17756579720E+004, -5.02176262884E-003, +0.00000000000E+000
+2.18929762446E+004, -4.69057430928E-003, +0.00000000000E+000
+2.20102945172E+004, -4.27882430790E-003, +0.00000000000E+000
+2.21276127898E+004, -5.20103189790E-003, +0.00000000000E+000
+2.22449310624E+004, -4.73103201530E-003, +0.00000000000E+000
+2.23622493349E+004, -5.12215183105E-003, +0.00000000000E+000
+2.24795676075E+004, -5.14606171920E-003, +0.00000000000E+000
+2.25968858801E+004, -6.29857589152E-003, +0.00000000000E+000
+2.27142041527E+004, -5.30730847184E-003, +0.00000000000E+000
+2.28315224253E+004, -4.67621835405E-003, +0.00000000000E+000
+2.29488406979E+004, -3.57398144758E-003, +0.00000000000E+000
+2.30661589705E+004, -4.90879632228E-003, +0.00000000000E+000
+2.31834772430E+004, -4.30270465644E-003, +0.00000000000E+000
+2.33007955156E+004, -5.45606225580E-003, +0.00000000000E+000
+2.34181137882E+004, -5.47261449206E-003, +0.00000000000E+000
+2.35354320608E+004, -4.58385093967E-003, +0.00000000000E+000
+2.36729486054E+004, -5.89773476712E-003, +0.00000000000E+000
+2.38350265062E+004, -5.20586806930E-003, +0.00000000000E+000
+2.39971044070E+004, -5.22623376380E-003, +0.00000000000E+000
+2.41591823078E+004, -5.81650317163E-003, +0.00000000000E+000
+2.43212602086E+004, -5.46267296995E-003, +0.00000000000E+000
+2.44833381094E+004, -5.31174336387E-003, +0.00000000000E+000
+2.46454160102E+004, -4.78177055688E-003, +0.00000000000E+000
+2.48074939109E+004, -4.29469406223E-003, +0.00000000000E+000
+2.49695718117E+004, -5.65321201141E-003, +0.00000000000E+000
+2.51316497125E+004, -3.29735741674E-003, +0.00000000000E+000
+2.52937276133E+004, -5.71237866654E-003, +0.00000000000E+000
+2.54558055141E+004, -5.96202193659E-003, +0.00000000000E+000
+2.56178834149E+004, -4.76532178835E-003, +0.00000000000E+000
+2.57799613157E+004, -4.93452056409E-003, +0.00000000000E+000
+2.59420392164E+004, -5.66498394368E-003, +0.00000000000E+000
+2.61041171172E+004, -5.00019940549E-003, +0.00000000000E+000
+2.62661950180E+004, -4.61594022467E-003, +0.00000000000E+000
+2.64282729188E+004, -6.28366410514E-003, +0.00000000000E+000
+2.65903508196E+004, -5.50401161592E-003, +0.00000000000E+000
+2.67524287204E+004, -4.60152760075E-003, +0.00000000000E+000
+2.69145066212E+004, -6.56303170610E-003, +0.00000000000E+000
+2.70765845220E+004, -6.42746051981E-003, +0.00000000000E+000
+2.72386624227E+004, -3.36233079964E-003, +0.00000000000E+000
+2.74007403235E+004, -4.48820422772E-003, +0.00000000000E+000
+2.75628182243E+004, -4.65936543220E-003, +0.00000000000E+000
+2.77248961251E+004, -5.51102326421E-003, +0.00000000000E+000
+2.78869740259E+004, -4.70946657819E-003, +0.00000000000E+000
+2.80490519267E+004, -5.15446402223E-003, +0.00000000000E+000
+2.82111298275E+004, -5.62800035648E-003, +0.00000000000E+000
+2.83732077282E+004, -4.91727940179E-003, +0.00000000000E+000
+2.85352856290E+004, -7.13783314717E-003, +0.00000000000E+000
+2.86973635298E+004, -5.80380420630E-003, +0.00000000000E+000
+2.88594414306E+004, -5.60631606418E-003, +0.00000000000E+000
+2.90215193314E+004, -5.12026410502E-003, +0.00000000000E+000
+2.91835972322E+004, -5.58429912223E-003, +0.00000000000E+000
+2.93456751330E+004, -5.08886234720E-003, +0.00000000000E+000
+2.95077530338E+004, -4.37897197148E-003, +0.00000000000E+000
+2.96698309345E+004, -5.84515168464E-003, +0.00000000000E+000
+2.98319088353E+004, -5.46233325415E-003, +0.00000000000E+000
+2.99939867361E+004, -5.34004435008E-003, +0.00000000000E+000
+3.01560646369E+004, -7.15145786595E-003, +0.00000000000E+000
+3.03181425377E+004, -4.57146750881E-003, +0.00000000000E+000
+3.04802204385E+004, -5.22528631687E-003, +0.00000000000E+000
+3.06422983393E+004, -5.50007922355E-003, +0.00000000000E+000
+3.08043762400E+004, -4.76583598488E-003, +0.00000000000E+000
+3.09664541408E+004, -5.74022592396E-003, +0.00000000000E+000
+3.11285320416E+004, -6.09774174261E-003, +0.00000000000E+000
+3.12906099424E+004, -4.96001872020E-003, +0.00000000000E+000
+3.14526878432E+004, -5.03689853441E-003, +0.00000000000E+000
+3.16147657440E+004, -5.85559843020E-003, +0.00000000000E+000
+3.17768436448E+004, -5.92448919487E-003, +0.00000000000E+000
+3.19389215456E+004, -4.23698148087E-003, +0.00000000000E+000
+3.21009994463E+004, -5.39449040693E-003, +0.00000000000E+000
+3.22630773471E+004, -5.66171703000E-003, +0.00000000000E+000
+3.24251552479E+004, -6.14997128185E-003, +0.00000000000E+000
+3.26146140731E+004, -6.17639550855E-003, +0.00000000000E+000
+3.28379114862E+004, -6.38501787209E-003, +0.00000000000E+000
+3.30612088993E+004, -5.46205163728E-003, +0.00000000000E+000
+3.32845063124E+004, -4.74405204063E-003, +0.00000000000E+000
+3.35078037255E+004, -6.85561480842E-003, +0.00000000000E+000
+3.37311011386E+004, -5.12958877115E-003, +0.00000000000E+000
+3.39543985517E+004, -5.60033240073E-003, +0.00000000000E+000
+3.41776959648E+004, -6.33477866734E-003, +0.00000000000E+000
+3.44009933779E+004, -5.92393359722E-003, +0.00000000000E+000
+3.46242907910E+004, -4.35882061775E-003, +0.00000000000E+000
+3.48475882041E+004, -4.66386464074E-003, +0.00000000000E+000
+3.50708856172E+004, -6.71436245160E-003, +0.00000000000E+000
+3.52941830303E+004, -4.99338909617E-003, +0.00000000000E+000
+3.55174804434E+004, -7.28320338978E-003, +0.00000000000E+000
+3.57407778565E+004, -5.33926891784E-003, +0.00000000000E+000
+3.59640752696E+004, -6.90832673101E-003, +0.00000000000E+000
+3.61873726827E+004, -6.27360808043E-003, +0.00000000000E+000
+3.64106700958E+004, -5.03920260517E-003, +0.00000000000E+000
+3.66339675088E+004, -6.44436776712E-003, +0.00000000000E+000
+3.68572649219E+004, -5.29006333866E-003, +0.00000000000E+000
+3.70805623350E+004, -5.54103215707E-003, +0.00000000000E+000
+3.73038597481E+004, -5.18869070345E-003, +0.00000000000E+000
+3.75271571612E+004, -6.43337364847E-003, +0.00000000000E+000
+3.77504545743E+004, -4.32907639440E-003, +0.00000000000E+000
+3.79737519874E+004, -6.34858821889E-003, +0.00000000000E+000
+3.81970494005E+004, -5.74501454342E-003, +0.00000000000E+000
+3.84203468136E+004, -4.66309976871E-003, +0.00000000000E+000
+3.86436442267E+004, -6.26738103119E-003, +0.00000000000E+000
+3.88669416398E+004, -6.87378628828E-003, +0.00000000000E+000
+3.90902390529E+004, -5.47043933274E-003, +0.00000000000E+000
+3.93135364660E+004, -5.28849729100E-003, +0.00000000000E+000
+3.95368338791E+004, -6.58068164515E-003, +0.00000000000E+000
+3.97601312922E+004, -6.99122913925E-003, +0.00000000000E+000
+3.99834287053E+004, -6.93084993443E-003, +0.00000000000E+000
+4.02067261184E+004, -6.36462094115E-003, +0.00000000000E+000
+4.04300235315E+004, -6.70070698035E-003, +0.00000000000E+000
+4.06533209446E+004, -5.43900960759E-003, +0.00000000000E+000
+4.08766183577E+004, -7.09002957893E-003, +0.00000000000E+000
+4.10999157708E+004, -5.33586150366E-003, +0.00000000000E+000
+4.13232131839E+004, -5.39436660741E-003, +0.00000000000E+000
+4.15465105969E+004, -5.79304488779E-003, +0.00000000000E+000
+4.17698080100E+004, -5.73887896635E-003, +0.00000000000E+000
+4.19931054231E+004, -6.67328185600E-003, +0.00000000000E+000
+4.22164028362E+004, -7.14812777562E-003, +0.00000000000E+000
+4.24397002493E+004, -6.08290577158E-003, +0.00000000000E+000
+4.26629976624E+004, -5.55258685581E-003, +0.00000000000E+000
+4.28862950755E+004, -5.46504790199E-003, +0.00000000000E+000
+4.31095924886E+004, -5.11351987267E-003, +0.00000000000E+000
+4.33328899017E+004, -5.84746950525E-003, +0.00000000000E+000
+4.35561873148E+004, -5.39123974372E-003, +0.00000000000E+000
+4.37794847279E+004, -6.26537662725E-003, +0.00000000000E+000
+4.40027821410E+004, -6.57059424742E-003, +0.00000000000E+000
+4.42260795541E+004, -6.13464978812E-003, +0.00000000000E+000
+4.44493769672E+004, -5.39589908911E-003, +0.00000000000E+000
+4.46726743803E+004, -6.29149477849E-003, +0.00000000000E+000
+4.49336949473E+004, -5.84465835025E-003, +0.00000000000E+000
+4.52413354982E+004, -6.86510906055E-003, +0.00000000000E+000
+4.55489760492E+004, -6.02506932838E-003, +0.00000000000E+000
+4.58566166001E+004, -4.90368227396E-003, +0.00000000000E+000
+4.61642571511E+004, -5.95564329328E-003, +0.00000000000E+000
+4.64718977020E+004, -6.55703585543E-003, +0.00000000000E+000
+4.67795382530E+004, -5.33893495891E-003, +0.00000000000E+000
+4.70871788039E+004, -6.18227784427E-003, +0.00000000000E+000
+4.73948193549E+004, -6.81395406394E-003, +0.00000000000E+000
+4.77024599058E+004, -5.39250537914E-003, +0.00000000000E+000
+4.80101004568E+004, -6.18388584126E-003, +0.00000000000E+000
+4.83177410077E+004, -5.59429274159E-003, +0.00000000000E+000
+4.86253815587E+004, -5.78725598185E-003, +0.00000000000E+000
+4.89330221097E+004, -6.97880842865E-003, +0.00000000000E+000
+4.92406626606E+004, -5.70110664038E-003, +0.00000000000E+000
+4.95483032116E+004, -6.08100740049E-003, +0.00000000000E+000
+4.98559437625E+004, -5.70426763716E-003, +0.00000000000E+000
+5.01635843135E+004, -7.24874605922E-003, +0.00000000000E+000
+5.04712248644E+004, -6.62756233958E-003, +0.00000000000E+000
+5.07788654154E+004, -5.34181798572E-003, +0.00000000000E+000
+5.10865059663E+004, -7.39040955623E-003, +0.00000000000E+000
+5.13941465173E+004, -6.60211087699E-003, +0.00000000000E+000
+5.17017870682E+004, -6.42819543964E-003, +0.00000000000E+000
+5.20094276192E+004, -5.83740613268E-003, +0.00000000000E+000
+5.23170681701E+004, -4.84937704469E-003, +0.00000000000E+000
+5.26247087211E+004, -7.34779333436E-003, +0.00000000000E+000
+5.29323492720E+004, -8.15150703573E-003, +0.00000000000E+000
+5.32399898230E+004, -7.91755352201E-003, +0.00000000000E+000
+5.35476303739E+004, -6.54003745354E-003, +0.00000000000E+000
+5.38552709249E+004, -6.49040122822E-003, +0.00000000000E+000
+5.41629114758E+004, -6.40902861213E-003, +0.00000000000E+000
+5.44705520268E+004, -7.81860140340E-003, +0.00000000000E+000
+5.47781925777E+004, -6.92004488521E-003, +0.00000000000E+000
+5.50858331287E+004, -6.82128235158E-003, +0.00000000000E+000
+5.53934736796E+004, -6.30565849390E-003, +0.00000000000E+000
+5.57011142306E+004, -6.27253571194E-003, +0.00000000000E+000
+5.60087547816E+004, -6.98523749754E-003, +0.00000000000E+000
+5.63163953325E+004, -7.27124226655E-003, +0.00000000000E+000
+5.66240358835E+004, -6.97866322676E-003, +0.00000000000E+000
+5.69316764344E+004, -6.73531567295E-003, +0.00000000000E+000
+5.72393169854E+004, -6.45200730966E-003, +0.00000000000E+000
+5.75469575363E+004, -7.04291173303E-003, +0.00000000000E+000
+5.78545980873E+004, -7.00556426918E-003, +0.00000000000E+000
+5.81622386382E+004, -6.96717034154E-003, +0.00000000000E+000
+5.84698791892E+004, -5.58705184252E-003, +0.00000000000E+000
+5.87775197401E+004, -7.08357212215E-003, +0.00000000000E+000
+5.90851602911E+004, -7.11538800511E-003, +0.00000000000E+000
+5.93928008420E+004, -7.40937473850E-003, +0.00000000000E+000
+5.97004413930E+004, -6.03068487215E-003, +0.00000000000E+000
+6.00080819439E+004, -5.88847590593E-003, +0.00000000000E+000
+6.03157224949E+004, -7.11657856309E-003, +0.00000000000E+000
+6.06233630458E+004, -6.63615955585E-003, +0.00000000000E+000
+6.09310035968E+004, -7.01873287483E-003, +0.00000000000E+000
+6.12386441477E+004, -6.22158426407E-003, +0.00000000000E+000
+6.15462846987E+004, -8.16332440842E-003, +0.00000000000E+000
+6.19058970647E+004, -6.97625713325E-003, +0.00000000000E+000
+6.23297385560E+004, -7.42456600496E-003, +0.00000000000E+000
+6.27535800474E+004, -5.75506205714E-003, +0.00000000000E+000
+6.31774215388E+004, -6.35699641244E-003, +0.00000000000E+000
+6.36012630302E+004, -6.29749640500E-003, +0.00000000000E+000
+6.40251045216E+004, -7.72068800508E-003, +0.00000000000E+000
+6.44489460130E+004, -6.87486950075E-003, +0.00000000000E+000
+6.48727875044E+004, -7.07914587326E-003, +0.00000000000E+000
+6.52966289958E+004, -7.59536873011E-003, +0.00000000000E+000
+6.57204704872E+004, -6.42936517821E-003, +0.00000000000E+000
+6.61443119786E+004, -5.68893070718E-003, +0.00000000000E+000
+6.65681534700E+004, -6.59798824463E-003, +0.00000000000E+000
+6.69919949613E+004, -8.11077923640E-003, +0.00000000000E+000
+6.74158364527E+004, -7.46997047098E-003, +0.00000000000E+000
+6.78396779441E+004, -7.23993902412E-003, +0.00000000000E+000
+6.82635194355E+004, -6.80287003435E-003, +0.00000000000E+000
+6.86873609269E+004, -7.32337860694E-003, +0.00000000000E+000
+6.91112024183E+004, -7.73846978796E-003, +0.00000000000E+000
+6.95350439097E+004, -6.36717237490E-003, +0.00000000000E+000
+6.99588854011E+004, -6.81481829707E-003, +0.00000000000E+000
+7.03827268925E+004, -6.62814440440E-003, +0.00000000000E+000
+7.08065683839E+004, -6.94599206618E-003, +0.00000000000E+000
+7.12304098753E+004, -6.84902138087E-003, +0.00000000000E+000
+7.16542513666E+004, -7.18747012151E-003, +0.00000000000E+000
+7.20780928580E+004, -7.87144403120E-003, +0.00000000000E+000
+7.25019343494E+004, -7.06543777505E-003, +0.00000000000E+000
+7.29257758408E+004, -5.92489308014E-003, +0.00000000000E+000
+7.33496173322E+004, -6.65103214801E-003, +0.00000000000E+000
+7.37734588236E+004, -7.84316021377E-003, +0.00000000000E+000
+7.41973003150E+004, -6.78683356980E-003, +0.00000000000E+000
+7.46211418064E+004, -7.65913974487E-003, +0.00000000000E+000
+7.50449832978E+004, -6.63464071073E-003, +0.00000000000E+000
+7.54688247892E+004, -6.53463770230E-003, +0.00000000000E+000
+7.58926662806E+004, -6.41196992443E-003, +0.00000000000E+000
+7.63165077719E+004, -7.28650049418E-003, +0.00000000000E+000
+7.67403492633E+004, -6.54291321001E-003, +0.00000000000E+000
+7.71641907547E+004, -7.76851528622E-003, +0.00000000000E+000
+7.75880322461E+004, -7.78896063217E-003, +0.00000000000E+000
+7.80118737375E+004, -7.36224676660E-003, +0.00000000000E+000
+7.84357152289E+004, -8.98892541067E-003, +0.00000000000E+000
+7.88595567203E+004, -6.83820490663E-003, +0.00000000000E+000
+7.92833982117E+004, -7.96822347961E-003, +0.00000000000E+000
+7.97072397031E+004, -7.02677705581E-003, +0.00000000000E+000
+8.01310811945E+004, -7.36053052947E-003, +0.00000000000E+000
+8.05549226859E+004, -7.96400768626E-003, +0.00000000000E+000
+8.09787641772E+004, -8.57099772772E-003, +0.00000000000E+000
+8.14026056686E+004, -7.51149248816E-003, +0.00000000000E+000
+8.18264471600E+004, -6.60729179982E-003, +0.00000000000E+000
+8.22502886514E+004, -5.52626082934E-003, +0.00000000000E+000
+8.26741301428E+004, -7.98156559787E-003, +0.00000000000E+000
+8.30979716342E+004, -7.84450256831E-003, +0.00000000000E+000
+8.35218131256E+004, -7.44323818080E-003, +0.00000000000E+000
+8.39456546170E+004, -7.44017746982E-003, +0.00000000000E+000
+8.43694961084E+004, -7.27332702100E-003, +0.00000000000E+000
+8.47933375998E+004, -7.76827549583E-003, +0.00000000000E+000
+8.52887815230E+004, -6.15514399313E-003, +0.00000000000E+000
+8.58727149780E+004, -7.01773090506E-003, +0.00000000000E+000
+8.64566484331E+004, -7.76739914167E-003, +0.00000000000E+000
+8.70405818881E+004, -7.61935661640E-003, +0.00000000000E+000
+8.76245153431E+004, -7.30511182055E-003, +0.00000000000E+000
+8.82084487982E+004, -7.19747348006E-003, +0.00000000000E+000
+8.87923822532E+004, -6.63632673834E-003, +0.00000000000E+000
+8.93763157082E+004, -8.51014590318E-003, +0.00000000000E+000
+8.99602491632E+004, -7.60192495442E-003, +0.00000000000E+000
+9.05441826183E+004, -6.56195343886E-003, +0.00000000000E+000
+9.11281160733E+004, -8.64944072837E-003, +0.00000000000E+000
+9.17120495283E+004, -6.78557570864E-003, +0.00000000000E+000
+9.22959829834E+004, -9.04895872015E-003, +0.00000000000E+000
+9.28799164384E+004, -6.61374316190E-003, +0.00000000000E+000
+9.34638498934E+004, -7.97208395741E-003, +0.00000000000E+000
+9.40477833484E+004, -6.32860601144E-003, +0.00000000000E+000
+9.46317168035E+004, -7.76971721998E-003, +0.00000000000E+000
+9.52156502585E+004, -8.71013970636E-003, +0.00000000000E+000
+9.57995837135E+004, -9.05709740186E-003, +0.00000000000E+000
+9.63835171686E+004, -8.46349736671E-003, +0.00000000000E+000
+9.69674506236E+004, -7.53264750939E-003, +0.00000000000E+000
+9.75513840786E+004, -9.15211948981E-003, +0.00000000000E+000
+9.81353175336E+004, -7.47242933546E-003, +0.00000000000E+000
+9.87192509887E+004, -7.60984632388E-003, +0.00000000000E+000
+9.93031844437E+004, -7.06729359666E-003, +0.00000000000E+000
+9.98871178987E+004, -7.69758020870E-003, +0.00000000000E+000
+1.00471051354E+005, -8.34532129060E-003, +0.00000000000E+000
+1.01054984809E+005, -8.46856187608E-003, +0.00000000000E+000
+1.01638918264E+005, -9.00790531763E-003, +0.00000000000E+000
+1.02222851719E+005, -8.04387636936E-003, +0.00000000000E+000
+1.02806785174E+005, -7.41291623027E-003, +0.00000000000E+000
+1.03390718629E+005, -7.91377613168E-003, +0.00000000000E+000
+1.03974652084E+005, -7.20780663528E-003, +0.00000000000E+000
+1.04558585539E+005, -8.58104846406E-003, +0.00000000000E+000
+1.05142518994E+005, -9.55454684386E-003, +0.00000000000E+000
